gene,label,pos_ctrl_proteasome,pos_ctrl_ribosome,pos_ctrl_DNA_replication,pos_ctrl_spliceosome,pos_ctrl_behan_2019,pos_ctrl_bagel_v1,pos_ctrl_bagel_v2,neg_ctrl_not_expressed,neg_ctrl_found_context_specific,PRODE_NIE_sgRNA,PRODE_NIE_shRNA,avg_Gene_Effect_sgRNA,avg_Gene_Effect_shRNA,MUFFINN_sum_sgRNA,MUFFINN_sum_shRNA,MUFFINN_max_sgRNA,MUFFINN_max_shRNA,RWR_sgRNA,RWR_shRNA,NIE000,NIE200,NIE400,NIE700,NIE900
DDOST,essential,no,no,no,no,no,no,yes,no,no,-5.77961405889765,-6.04983865969376,-0.900666939734331,-0.337828636202437,0.0273972602739726,0.0434956504349565,0.056994300569943,0.040995900409959,0.0396039603960396,0.0198019801980198,-5.06519580818506,-5.04500989552723,-5.13637371777607,-4.53381026183473,-4.08191116518487
DDX20,essential,no,no,no,no,no,no,yes,no,no,-5.97329391169451,-4.12877237926435,-1.2707047841138,-0.131336588972318,0.0197980201979802,0.0930906909309069,0.0394960503949605,0.0922907709229077,0.0198019801980198,0.138613861386139,-8.5848433311535,-8.42852727697922,-6.04851822250596,-5.78217067866384,-5.5074203674085
DDX27,essential,no,no,no,no,no,no,yes,no,no,-6.82296366889071,-7.22913402496662,-0.876218688900892,-0.700329703402175,0.017998200179982,0.0092990700929907,0.0575942405759424,0.0221977802219778,0.0396039603960396,0.0198019801980198,-9.32240286246625,-9.0790105277845,-8.13322283900291,-7.3085857561586,-6.25574030541553
DDX41,essential,no,no,no,no,no,no,yes,no,no,-4.37873259830428,-5.05930414409502,-1.77257375181373,-0.833424209653437,0.0176982301769823,0.0188981101889811,0.0174982501749825,0.0148985101489851,0.00990099009900991,0.0198019801980198,-7.32795170095522,-7.05597394725224,-5.91100569671035,-5.89341682470126,-5.77682291984818
DDX55,essential,no,no,no,no,no,no,yes,no,no,-7.06670603130681,-5.52417595699012,-1.21482846851355,-0.18794420683743,0.0125987401259874,0.0432956704329567,0.0335966403359664,0.124287571242876,0.00990099009900991,0.0792079207920792,-9.89978338100133,-9.79175970146148,-8.06616793489298,-7.48878699017094,-7.20548742471755
DGCR8,essential,no,no,no,no,no,no,yes,no,no,-4.51117375868365,-4.33145740666293,-0.532933464649078,-0.23621309079637,0.0667933206679332,0.077992200779922,0.107189281071893,0.0764923507649235,0.138613861386139,0.148514851485149,-4.83144754112815,-4.71116982633263,-4.66911185479788,-4.31097806624171,-3.89577220835146
DHODH,essential,no,no,no,no,no,no,yes,no,no,-4.55601097668567,-3.12922685288471,-0.376637019796075,-0.0461376170687725,0.0976902309769023,0.375862413758624,0.122987701229877,0.613538646135386,0.0693069306930693,0.366336633663366,-3.11117465363264,-2.93380409291492,-3.09791803216101,-3.42991970443279,-2.49200619190476
DHPS,essential,no,no,no,no,no,no,yes,no,no,-4.59685364642596,-5.32149906819033,-0.94001271636809,-0.792431233339517,0.0493950604939506,0.016998300169983,0.0583941605839416,0.0161983801619838,0.0891089108910891,0.00990099009900991,-3.89948844702607,-3.67401105470635,-3.40002959055602,-3.706731026236,-3.2554369403182
DHX33,essential,no,no,no,no,no,no,yes,no,no,-7.16960843846951,-3.99371091079384,-1.15918043133147,0.00133377854270343,0.0155984401559844,0.103189681031897,0.0375962403759624,0.394760523947605,0.0297029702970297,0.277227722772277,-7.15737673771219,-7.56001208818025,-7.64413298454026,-6.20067291976807,-5.27034264993248
DIMT1,essential,no,no,no,no,no,no,yes,no,no,-6.90895650318753,-6.51660746249602,-1.05689203769602,-0.441980335570519,0.0156984301569843,0.0295970402959704,0.0452954704529547,0.046995300469953,0.0594059405940595,0.00990099009900991,-7.45576684931989,-7.33540529265675,-7.0540243150877,-6.81666115694225,-5.48989322395123
DIS3,essential,no,no,no,no,no,no,yes,no,no,-5.81965707975023,-3.67954544691792,-0.883803635148391,-0.00911250853181923,0.0328967103289671,0.136186381361864,0.0590940905909409,0.721527847215279,0.0297029702970297,0.396039603960396,-6.33354696899383,-6.32214823710425,-5.72750530124147,-5.48084673769046,-5.08911225780337
DLST,essential,no,no,no,no,no,no,yes,no,no,-4.19418362449404,-4.12605322689891,-0.394055790067884,-0.29667320048699,0.103689631036896,0.0754924507549245,0.110788921107889,0.0594940505949405,0.158415841584158,0.0891089108910891,-3.61626336598098,-3.30902515992044,-3.20703748842229,-3.09807119652879,-2.40724670750522
DMAP1,essential,no,no,no,no,no,no,yes,no,no,-5.10957510515838,-4.74518840168274,-1.069866172207,-0.324869562869577,0.0394960503949605,0.0568943105689431,0.0484951504849515,0.0716928307169283,0.0396039603960396,0.0396039603960396,-4.97238227517899,-5.08995109060255,-5.20320562298783,-5.1307152022525,-5.04235705872431
DNAJA3,essential,no,no,no,no,no,no,yes,no,no,-4.85551299811334,-5.40260495841874,-0.887782510138364,-0.663017201415988,0.0460953904609539,0.0232976702329767,0.0692930706929307,0.022997700229977,0.0396039603960396,0.00990099009900991,-5.05036531809467,-4.68501338724216,-4.50689661687134,-3.96899427588197,-3.22512725621455
DNAJC9,essential,no,no,no,no,no,no,yes,no,no,-5.39897720625949,-3.26472431867946,-0.956446495504844,-0.0275850523875556,0.03999600039996,0.362263773622638,0.04999500049995,0.258574142585741,0.0693069306930693,0.425742574257426,-4.4471121304343,-4.12895214671909,-3.96416408750467,-2.81991780804219,
DNMT1,essential,no,no,no,no,no,no,yes,no,no,-4.55520380208173,-5.38159607415799,-0.637904225912543,-0.47819887061671,0.0745925407459254,0.0378962103789621,0.0883911608839116,0.0377962203779622,0.118811881188119,0.0594059405940595,-3.60457279421375,-3.68091937829188,-4.23447207350912,-3.8775813085218,-3.80399317009777
DOLK,essential,no,no,no,no,no,no,yes,no,no,-3.93809537858331,-0.96400819472128,-0.376593174596887,-0.0494816637462635,0.0916908309169083,0.522447755224478,0.117388261173883,0.337566243375662,0.0891089108910891,0.445544554455446,-2.77000256605359,-2.46760172100151,-3.15790967269142,-2.78314957023815,-3.0106292697443
DONSON,essential,no,no,no,no,no,no,yes,no,no,-8.76119504201903,-5.50332701110372,-2.31209988712012,-0.395882831294979,0.0002999700029997,0.0411958804119588,0.0022997700229977,0.0427957204279572,0,0.0297029702970297,-8.27435896782774,-8.24105670132535,-8.19318050598736,,
DPAGT1,essential,no,no,no,no,no,no,yes,no,no,-5.51694389716556,-0.718192386874442,-1.47446294447212,-0.00707139984658161,0.0173982601739826,0.651234876512349,0.0290970902909709,0.425557444255574,0.0396039603960396,0.524752475247525,-4.76896402718156,-4.33668701756459,-4.50330550267013,-4.40214256227638,-4.09868609990854
EIF2B1,essential,no,no,no,no,no,no,yes,no,no,-5.09537719621463,-5.06308681790134,-1.1066606995969,-0.426628543012072,0.0335966403359664,0.0404959504049595,0.0412958704129587,0.0371962803719628,0.0297029702970297,0.0297029702970297,-5.75629117197561,-5.80854774027581,-5.38427260079173,-5.28559161463797,-5.14560965385307
EIF5A,essential,no,no,no,no,no,no,yes,no,no,-6.84556254074697,-7.57336662894195,-0.82754208797801,-0.483452794431511,0.0278972102789721,0.0172982701729827,0.0695930406959304,0.0277972202779722,0.0297029702970297,0.0297029702970297,-6.34818851898678,-6.41396319833443,-6.83656142309045,-6.32188531228197,-4.3060937926142
ELAC2,essential,no,no,no,no,no,no,yes,no,no,-5.89544587442277,-4.78017375142949,-0.944161156418343,-0.190704011841496,0.0346965303469653,0.0632936706329367,0.0474952504749525,0.219178082191781,0.0693069306930693,0.148514851485149,-4.64084126885474,-4.69465110182683,-4.82126957725853,-4.30821431682397,-3.9370413906105
ERCC2,essential,no,no,no,no,no,no,yes,no,no,-5.96397747158855,-5.59952010888982,-0.932532575655739,-0.321566635574312,0.0227977202279772,0.0413958604139586,0.0614938506149385,0.0545945405459454,0.0297029702970297,0.0693069306930693,-6.25554589661623,-6.19119868975714,-5.92797335705488,-5.89646273765332,-5.63303808165279
EXOSC2,essential,no,no,no,no,no,no,yes,no,no,-7.91793340616312,-7.02498447450955,-1.0851980900328,-0.261986912027248,0.0117988201179882,0.0312968703129687,0.0437956204379562,0.0993900609939006,0.0198019801980198,0.0297029702970297,-5.8580559314556,-6.0754211614719,-6.01015102685421,-5.62299190805715,-5.2952209940556
EXOSC4,essential,no,no,no,no,no,no,yes,no,no,-7.18485573138252,-4.85954754719027,-1.37213097726338,-0.0882494578477193,0.0091990800919908,0.0691930806919308,0.0268973102689731,0.440855914408559,0.0198019801980198,0.178217821782178,-7.77449133346206,-7.81944724119823,-6.94099494426663,-6.3820701996909,-6.14911633842418
EXOSC6,essential,no,no,no,no,no,no,yes,no,no,-7.59656022582421,-5.3023086884738,-1.67220115256478,-0.154212837547419,0.0043995600439956,0.0531946805319468,0.0161983801619838,0.283871612838716,0,0.0594059405940595,-7.30012440020906,-7.22669058659409,-6.7572573775221,-6.30934406303374,-6.05666716038863
EXOSC8,essential,no,no,no,no,no,no,yes,no,no,-6.53108677797292,-5.51608462209187,-1.0802698059788,-0.190734511825935,0.0232976702329767,0.0515948405159484,0.0434956504349565,0.195680431956804,0.0396039603960396,0.118811881188119,-5.81941869283952,-5.72487452560331,-5.57316264598647,-5.43448553158533,-5.08895149781955
FARS2,essential,no,no,no,no,no,no,yes,no,no,-4.41605186055532,-4.0700312800047,-0.418613227985536,-0.254978252378985,0.0907909209079092,0.0850914908509149,0.102789721027897,0.157784221577842,0.108910891089109,0.0891089108910891,-4.24550685221858,-3.98053746857729,-3.40666516686303,-2.93746364002174,-2.80941390321456
FNTA,essential,no,no,no,no,no,no,yes,no,no,-4.71631252361135,-3.17468861483036,-1.09149415916107,-0.21108296042951,0.0383961603839616,0.107189281071893,0.0447955204479552,0.115388461153885,0.0495049504950496,0.108910891089109,-3.99634345101657,-3.85704204517708,-4.50633630311531,-4.47887751019006,-4.26944716950443
FNTB,essential,no,no,no,no,no,no,yes,no,no,-4.36096555681881,-2.1801940611508,-0.759598845050584,-0.0562147672003164,0.066993300669933,0.335966403359664,0.0655934406559344,0.488851114888511,0.108910891089109,0.366336633663366,-3.74037823834847,-3.56585620629694,-4.07267780050491,-3.77554576811604,-3.47600946474224
GART,essential,no,no,no,no,no,no,yes,no,no,-5.19785417284878,-4.9598576329168,-0.368152183237995,-0.140068985957232,0.0683931606839316,0.0773922607739226,0.106389361063894,0.104989501049895,0.108910891089109,0.108910891089109,-3.46258140596413,-3.38359752466235,-3.3635256145359,-2.66465951964517,-2.72158048531186
GEMIN5,essential,no,no,no,no,no,no,yes,no,no,-6.39622116233526,-6.18383871088119,-1.54290901887689,-0.711894581545047,0.0128987101289871,0.0178982101789821,0.0231976802319768,0.014998500149985,0.0297029702970297,0.00990099009900991,-5.77082367818185,-5.71172597902587,-6.06785838923309,-5.73765837663089,-5.40518294200956
GEMIN8,essential,no,no,no,no,no,no,yes,no,no,-4.86693923153381,,-0.584144256288001,,0.0638936106389361,,0.0894910508949105,,0.0693069306930693,,-3.99225522007548,-4.0216419629775,-4.42383553184096,-4.37583442717688,-4.11956215560568
GFM1,essential,no,no,no,no,no,no,yes,no,no,-7.0106787770259,-6.08859756703041,-0.459085317423799,-0.248532788789975,0.0363963603639636,0.0296970302969703,0.101289871012899,0.106389361063894,0.0693069306930693,0.0495049504950496,-6.30704704674043,-6.26738985276071,-7.0204406778957,-5.01282789242411,-4.54603885807158
GGPS1,essential,no,no,no,no,no,no,yes,no,no,-5.02035599670591,-4.43058610474593,-1.08581759402991,-0.628458732386085,0.0347965203479652,0.027997200279972,0.0427957204279572,0.0305969403059694,0.0297029702970297,0.0198019801980198,-3.93456118942472,-3.27846535263303,-3.84242306088672,-4.13541153552332,-3.92944773737262
GINS3,essential,no,no,no,no,no,no,yes,no,no,-5.67438636456019,-3.96011255931261,-1.02505554886845,-0.118148487843022,0.0344965503449655,0.113588641135886,0.0470952904709529,0.0924907509249075,0.0198019801980198,0.168316831683168,-5.56863794550243,-5.66407659200752,-5.91831047201324,-5.63613109737461,-5.36802404220166
GINS4,essential,no,no,no,no,no,no,yes,no,no,-6.24624837067378,-5.58221205356937,-1.36597745657199,-0.367517781217349,0.0195980401959804,0.0422957704229577,0.0300969903009699,0.044995500449955,0.0396039603960396,0.0297029702970297,-5.69485219618266,-5.87722650400741,-6.06532065103017,-5.82927286888537,-5.21523077326632
GMPPB,essential,no,no,no,no,no,no,yes,no,no,-4.75488304168321,,-0.979848100397276,,0.0395960403959604,,0.0543945605439456,,0.0693069306930693,,-4.43646349311655,-4.14849484564764,-4.44988114425827,-3.75562679211877,-3.19434287869704
GPN3,essential,no,no,no,no,no,no,yes,no,no,-7.84181865040963,-6.53660495387795,-2.08903383369528,-0.860445978793678,0.0008999100089991,0.012998700129987,0.005999400059994,0.0138986101389861,0,0.0396039603960396,-7.98424849621101,-8.10173173596525,-7.9409267373433,-7.64487343831055,-6.79278599224087
GPS1,essential,no,no,no,no,no,no,yes,no,no,-5.23668158008218,-6.30197865286919,-1.28832721279426,-0.861422282068569,0.0312968703129687,0.0144985501449855,0.0363963603639636,0.0148985101489851,0.0297029702970297,0.0396039603960396,-5.0931425025605,-5.18289527995629,-5.43245865052748,-5.14742539288445,-4.81503471061478
GRWD1,essential,no,no,no,no,no,no,yes,no,no,-6.57167425585697,-4.61387315031966,-0.702935931028686,-0.0719981598491876,0.0365963403659634,0.0627937206279372,0.071992800719928,0.369363063693631,0.0396039603960396,0.198019801980198,-5.19332806434504,-5.06914922999503,-5.31648492144088,-5.00212379680817,-4.80898977618582
GTF2H1,essential,no,no,no,no,no,no,yes,no,no,-6.29880793233416,-4.31231176902848,-1.15304694005447,-0.101509837800837,0.0144985501449855,0.0711928807119288,0.0465953404659534,0.123687631236876,0.0396039603960396,0.158415841584158,-6.34380807976125,-6.32173289912854,-6.38904206134946,-6.32102556780758,-6.00660202722423
GTF2H4,essential,no,no,no,no,no,no,yes,no,no,-6.0009836164878,-4.87571323293929,-0.805070401133937,-0.17858227017121,0.0230976902309769,0.0581941805819418,0.0591940805919408,0.124087591240876,0.0792079207920792,0.099009900990099,-5.52872618583205,-5.60362035992336,-5.74057611969214,-5.48109293387634,-5.27564069342578
GTF3A,essential,no,no,no,no,no,no,yes,no,no,-4.72748210411208,-2.52174189868952,-0.910640466854088,-0.090239416622866,0.0451954804519548,0.310868913108689,0.0578942105789421,0.448155184481552,0.0792079207920792,0.198019801980198,-4.75020320211471,-4.71644039710827,-4.66844785085,-4.54840710885502,-4.18441098179489
GTF3C1,essential,no,no,no,no,no,no,yes,no,no,-5.08080114080203,-4.02962895522205,-0.824079354499174,-0.181997758715647,0.0416958304169583,0.117588241175882,0.0615938406159384,0.20977902209779,0.0792079207920792,0.099009900990099,-4.65189580319659,-4.71031665549838,-4.73774037773549,-4.73739757160266,-4.30623477614115
GTF3C2,essential,no,no,no,no,no,no,yes,no,no,-4.89076070683125,-4.14475199553554,-0.798042856630084,-0.298592282400145,0.0481951804819518,0.0803919608039196,0.0632936706329367,0.105289471052895,0.108910891089109,0.0297029702970297,-5.04995686965561,-5.0477163582752,-5.18239752678191,-5.14080929089898,-4.85579029143751
GTF3C5,essential,no,no,no,no,no,no,yes,no,no,-4.41240695601142,-2.38085257867781,-0.566386254127102,-0.10707647259975,0.0723927607239276,0.278472152784722,0.0843915608439156,0.434056594340566,0.0495049504950496,0.247524752475248,-4.73756858590047,-4.65627095579097,-4.76772741494183,-4.70868250441403,-4.34598415797472
GUK1,essential,no,no,no,no,no,no,yes,no,no,-4.72561388484341,-3.20125610452385,-1.23924341145076,-0.170262712962592,0.038996100389961,0.195080491950805,0.0327967203279672,0.102589741025897,0.00990099009900991,0.118811881188119,-3.54322042069214,-3.65153965821221,-2.95998204332792,-3.18926640956268,-3.42587911721385
HAUS5,essential,no,no,no,no,no,no,yes,no,no,-5.53572414125709,,-1.30237546317453,,0.022997700229977,,0.0296970302969703,,0.0198019801980198,,-4.68867851848909,-4.66990652446502,-4.94556106282888,-4.83516871714483,-4.61674842818948
HDAC3,essential,no,no,no,no,no,no,yes,no,no,-4.88986566065717,-4.98173724794716,-0.834300301789916,-0.276242494831354,0.0456954304569543,0.0498950104989501,0.0711928807119288,0.0658934106589341,0.0693069306930693,0.0495049504950496,-3.32182141674405,-4.61200330876145,-4.43685716563128,-3.73964109631083,-3.32004358684236
HJURP,essential,no,no,no,no,no,no,yes,no,no,-5.65115275957571,-3.64444057641597,-0.933371395783331,-0.0712555695384254,0.0358964103589641,0.132786721327867,0.0547945205479452,0.185881411858814,0.0396039603960396,0.188118811881188,-4.35769856244326,-4.47259647740323,-4.59328552903938,-4.58143697090843,-4.2241773997341
HSD17B10,essential,no,no,no,no,no,no,yes,no,no,-4.04000758696206,-4.50174276977691,-0.438076840498577,-0.375700071300129,0.0866913308669133,0.0495950404959504,0.105189481051895,0.042995700429957,0.0891089108910891,0.0693069306930693,-3.63007121385779,-3.64981031107402,-3.45020900126413,-2.80048803009715,-2.27595716524455
HSPD1,essential,no,no,no,no,no,no,yes,no,no,-6.57040225855856,-6.72958903058333,-1.51145096559159,-0.870431338505031,0.00999900009999,0.008999100089991,0.025997400259974,0.0160983901609839,0.0297029702970297,0,-7.62237119515524,-7.32499558082709,-6.22937795594423,-5.61532856053811,-5.15128809184879
HUWE1,essential,no,no,no,no,no,no,yes,no,no,-4.62335618025593,-5.15897242410157,-0.841119754190654,-0.482293125699443,0.050994900509949,0.0347965203479652,0.0693930606939306,0.038046195380462,0.0495049504950496,0.0198019801980198,-5.22586783787361,-5.09781417521379,-4.54139110494772,-3.60258036369392,-2.66049631270348
HYPK,essential,no,no,no,no,no,no,yes,no,no,-4.75902089935248,,-0.855433931524659,,0.0542945705429457,,0.0538946105389461,,0.0396039603960396,,-4.31465910281818,-4.42688495946227,-4.45154412514967,-4.36428146143885,-4.1476054213271
ILF3,essential,no,no,no,no,no,no,yes,no,no,-6.1865112999734,-6.8147804804979,-0.890271648982101,-0.483773902538517,0.0286971302869713,0.0234976502349765,0.057994200579942,0.0317968203179682,0.0297029702970297,0.0396039603960396,-6.56228162985018,-6.44660141055589,-6.04512340834216,-5.10366311870646,-4.50271909769929
INTS1,essential,no,no,no,no,no,no,yes,no,no,-5.78033875324336,,-1.14458778376027,,0.0260973902609739,,0.0426957304269573,,0.0297029702970297,,-5.25503699474184,-5.42940369656807,-5.54258647621853,-5.56786976394286,-5.26489421432891
INTS3,essential,no,no,no,no,no,no,yes,no,no,-6.65104267309655,-3.54769620239383,-1.60382324450106,-0.0684016493853934,0.0051994800519948,0.178482151784822,0.018998100189981,0.201479852014799,0.0198019801980198,0.257425742574257,-6.45229023561315,-6.39059939047457,-6.49083230519151,-6.24397772488328,-5.98379544140651
INTS8,essential,no,no,no,no,no,no,yes,no,no,-5.63655038450835,-2.91738926453419,-1.15690041891847,-0.0387939525689434,0.026997300269973,0.29007099290071,0.0401959804019598,0.278872112788721,0.0396039603960396,0.445544554455446,-4.80532513073224,-4.84212733817711,-5.15176923741194,-4.98574904559553,-4.70259991127806
IPO13,essential,no,no,no,no,no,no,yes,no,no,-4.8514696182249,-3.15152826292898,-1.05172803051818,-0.11531294902457,0.041995800419958,0.18028197180282,0.0472952704729527,0.174382561743826,0.0297029702970297,0.217821782178218,-4.79067901671904,-4.69035018335666,-4.63419121785024,-4.42685054005426,-4.28657653724744
ISG20L2,essential,no,no,no,no,no,no,yes,no,no,-6.37708955475611,,-0.987569239188714,,0.0344965503449655,,0.0404959504049595,,0.0495049504950496,,-6.5962079077448,-6.47391384340347,-6.35314138749519,-5.52865364922013,-5.26980945877082
KANSL3,essential,no,no,no,no,no,no,yes,no,no,-4.51384085366627,-4.42296327653604,-1.12459241597354,-0.387939059565259,0.0465953404659534,0.0538946105389461,0.0431956804319568,0.0474952504749525,0.0198019801980198,0.0594059405940595,-4.40709512202599,-4.54116223127651,-4.93244678187203,-4.83891068127957,-4.6922366790362
KRI1,essential,no,no,no,no,no,no,yes,no,no,,-3.51206185763603,,0.0614558020183434,,0.15958404159584,,0.800919908009199,,0.534653465346535,,,,,
KRR1,essential,no,no,no,no,no,no,yes,no,no,-8.22298079011637,-7.97698387194754,-1.43934318900271,-0.822031023947691,0.0040995900409959,0.0071992800719928,0.0273972602739726,0.0186981301869813,0.0297029702970297,0,-8.06684674054888,-8.17111553787156,-8.81889980529872,-9.0656344035404,-9.19182199060266
LAS1L,essential,no,no,no,no,no,no,yes,no,no,-7.0463676707859,-6.24984642468913,-1.13147551174456,-0.295951024052119,0.0176982301769823,0.0365963403659634,0.0386961303869613,0.0531946805319468,0.0198019801980198,0.0198019801980198,-5.67896575632135,-5.81090358424283,-5.86910086505127,-5.74537825987345,-5.42699056289956
LONP1,essential,no,no,no,no,no,no,yes,no,no,-5.51604859308453,-5.7326040088239,-1.21596228859525,-0.688051172571996,0.0333966603339666,0.0218978102189781,0.0372962703729627,0.021997800219978,0.0198019801980198,0.0198019801980198,-4.40401180999176,-4.34856815353396,-4.4660956337881,-4.22301914368845,-3.75301388361705
LRR1,essential,no,no,no,no,no,no,yes,no,no,-7.00504331946247,-2.51780584510775,-2.09686159166732,-0.0373616872622245,0.0044995500449955,0.353464653534647,0.0044995500449955,0.460853914608539,0,0.465346534653465,-8.52420340809384,-8.2700451631991,-7.01825969813162,-6.29344080006934,-5.81230729675402
LSG1,essential,no,no,no,no,no,no,yes,no,no,-7.57199872351963,-5.3606263187951,-1.26987197754936,-0.121676620544167,0.0098990100989901,0.0468953104689531,0.0306969303069693,0.105289471052895,0.0396039603960396,0.118811881188119,-7.73006094624431,-7.86587589562473,-8.35568130697211,-7.03469438408832,-5.72612850471881
LSM11,essential,no,no,no,no,no,no,yes,no,no,-5.59551850837964,-2.73167752136601,-1.10279009350453,0.034800784595394,0.0294970502949705,0.434756524347565,0.0445955404459554,0.553544645535447,0.0594059405940595,0.653465346534654,-5.11959731139807,-5.08722201105473,-4.80669201116323,-4.73220020431767,-4.52414388974208
LSM12,essential,no,no,no,no,no,no,yes,no,no,-4.34342590851924,-3.22262163784091,-0.501076747942363,-0.0654850436297472,0.0813918608139186,0.26967303269673,0.0860913908609139,0.484051594840516,0.0891089108910891,0.366336633663366,-4.69512790866676,-4.46140651284285,-4.28826415736417,-3.45494405663019,-2.86848153111028
MARS2,essential,no,no,no,no,no,no,yes,no,no,-4.71611225508738,-1.95283971487951,-0.740105712412905,0.0631179538200617,0.0607939206079392,0.758624137586241,0.0672932706729327,0.666633336666333,0.0792079207920792,0.801980198019802,-4.43930844524878,-4.1553673120967,-4.2271028952317,-3.55492071109157,-3.47280940488349
MED18,essential,no,no,no,no,no,no,yes,no,no,-5.20658818361415,-2.62030184896095,-1.02853517759891,0.00413158946583137,0.0353964603539646,0.266273372662734,0.0440955904409559,0.245675432456754,0.0594059405940595,0.554455445544555,-4.96600553256774,-5.03787491126177,-5.16223010327152,-4.87021847323613,-4.55428349426118
METTL16,essential,no,no,no,no,no,no,yes,no,no,-4.54193485688052,-1.19554371020384,-0.966013342752561,-0.00146156876018061,0.0533946605339466,0.564643535646435,0.0492950704929507,0.554144585541446,0.0693069306930693,0.534653465346535,-3.34459210996976,-3.79003509849989,-3.65943195340453,-3.9868070663477,
MMS22L,essential,no,no,no,no,no,no,yes,no,no,-6.13248301077397,-6.47973968185411,-1.75766463664982,-0.990415576141352,0.0126987301269873,0.0120987901209879,0.0138986101389861,0.0081991800819918,0.0297029702970297,0,-5.88440898164517,-5.85491389488635,-5.92267665563409,-5.35549834281215,-5.14578868903198
MRPL18,essential,no,no,no,no,no,no,yes,no,no,-5.2354196010824,-4.32182362781875,-0.398471387848662,-0.151117930039567,0.0770922907709229,0.103189681031897,0.0952904709529047,0.117988201179882,0.0891089108910891,0.148514851485149,-5.84116765404837,-5.6019364736835,-5.46221238834343,-5.29924932808745,-5.10692888282609
MRPL28,essential,no,no,no,no,no,no,yes,no,no,-5.2125987668894,-2.93184256882996,-0.385504098695074,0.0176992477399608,0.0888911108889111,0.320667933206679,0.118488151184882,0.471552844715528,0.0792079207920792,0.633663366336634,-5.87344027857624,-5.59336776295187,-5.57137555354536,-5.45477480422026,-5.13731530588773
MRPL38,essential,no,no,no,no,no,no,yes,no,no,-5.4901349515126,-5.6936777547683,-0.570481929476272,-0.428828209151042,0.0658934106589341,0.034996500349965,0.0721927807219278,0.0402959704029597,0.0792079207920792,0.0495049504950496,-5.80945948570368,-5.88034186131532,-5.85768740337651,-5.59823236186839,-5.39803342911359
MRPL4,essential,no,no,no,no,no,no,yes,no,no,-7.56780745096205,-6.57676384353895,-0.661915088940579,-0.244965150876847,0.0286971302869713,0.031996800319968,0.0740925907409259,0.0681931806819318,0.0297029702970297,0.0693069306930693,-9.75609064625134,-8.99486585127694,-9.02027497419613,-7.06038031282037,-5.46993381625113
MRPL43,essential,no,no,no,no,no,no,yes,no,no,-5.95730148352415,-3.71139791836235,-0.634013186280212,-0.0412291320158127,0.0553944605539446,0.128987101289871,0.0675932406759324,0.241475852414759,0.0693069306930693,0.396039603960396,-5.81842443124229,-5.75719631125464,-5.96387109848697,-5.69007278299518,-5.45220985617776
MRPL45,essential,no,no,no,no,no,no,yes,no,no,-5.5767350597323,-4.92896924807255,-0.696963519202251,-0.273094188011334,0.0543945605439456,0.0613938606139386,0.0698930106989301,0.0645935406459354,0.0693069306930693,0.0396039603960396,-5.67729762017102,-6.0232379757097,-6.15354506261316,-5.93713528140487,-5.67251905411342
MRPL46,essential,no,no,no,no,no,no,yes,no,no,-5.36065455253343,-5.50720225429294,-0.376407075193566,-0.317534186204921,0.0688931106889311,0.0395960403959604,0.115988401159884,0.0520947905209479,0.207920792079208,0.0693069306930693,-5.74684574850178,-5.55048735524541,-5.53789954242315,-5.32923101922771,-5.03369207509181
MRPL53,essential,no,no,no,no,no,no,yes,no,no,-5.26780738243036,,-0.552192974911943,,0.0781921807819218,,0.075992400759924,,0.0792079207920792,,-5.7798525985727,-5.65724578943658,-5.48205658276857,-5.4726574098575,-5.3296538489521
MRPS14,essential,no,no,no,no,no,no,yes,no,no,-6.45997402726923,-6.16033503398669,-0.699537691088689,-0.292177479694788,0.0290970902909709,0.0323967603239676,0.0691930806919308,0.0528947105289471,0.0594059405940595,0.0396039603960396,-7.05149161503615,-6.9827179453311,-7.20234260891339,-7.59643563496224,-6.10686737692374
MRPS24,essential,no,no,no,no,no,no,yes,no,no,-5.48683226358606,-5.22222070327816,-0.605354663877697,-0.322493791267442,0.0660933906609339,0.0494950504949505,0.0745925407459254,0.0561943805619438,0.0495049504950496,0.0297029702970297,-5.8644930074358,-5.63044685439834,-5.55576819542088,-5.49409897850665,-5.22911146183241
MRPS34,essential,no,no,no,no,no,no,yes,no,no,-5.4251731426324,-4.38901667979225,-0.48676260428453,-0.14480719414126,0.0715928407159284,0.0926907309269073,0.0950904909509049,0.111388861113889,0.0792079207920792,0.178217821782178,-5.73213853587061,-5.56865831128898,-5.60510472730937,-5.27165139518686,-5.03332426029655
MSTO1,essential,no,no,no,no,no,no,yes,no,no,-3.77489147143762,-0.989822913483725,-0.784396561007129,0.222999703790445,0.0696930306969303,0.993900609939006,0.0608939106089391,0.966503349665033,0.0891089108910891,0.99009900990099,-4.0288546002206,-4.12125721850904,-3.27213249116902,,
MTG2,essential,no,no,no,no,no,no,yes,no,no,-4.77928598615393,-2.30847542683803,-0.473597286117473,0.114877008647161,0.0868913108689131,0.805019498050195,0.101089891010899,0.68973102689731,0.158415841584158,0.821782178217822,-4.74969181914986,-4.78245486894472,-4.50008095146981,-3.12514381059303,
MVK,essential,no,no,no,no,no,no,yes,no,no,-4.41475549390595,,-0.996370187226614,,0.0493950604939506,,0.045995400459954,,0.108910891089109,,-3.72222811637599,-3.54623530549286,-3.16542384876128,-3.19296653315636,
