gene,label,pos_ctrl_proteasome,pos_ctrl_ribosome,pos_ctrl_DNA_replication,pos_ctrl_spliceosome,pos_ctrl_behan_2019,pos_ctrl_bagel_v1,pos_ctrl_bagel_v2,neg_ctrl_not_expressed,neg_ctrl_found_context_specific,PRODE_NIE_sgRNA,PRODE_NIE_shRNA,avg_Gene_Effect_sgRNA,avg_Gene_Effect_shRNA,MUFFINN_sum_sgRNA,MUFFINN_sum_shRNA,MUFFINN_max_sgRNA,MUFFINN_max_shRNA,RWR_sgRNA,RWR_shRNA,NIE000,NIE200,NIE400,NIE700,NIE900
COQ4,essential,no,no,no,no,no,no,yes,no,no,-4.20330874425192,,-0.546129266514942,,0.0923907609239076,,0.0825917408259174,,0.108910891089109,,,,,,
COX11,essential,no,no,no,no,no,no,yes,no,no,-4.02913907867129,-3.80849401425749,-0.372440626671796,-0.243809650384966,0.106789321067893,0.0946905309469053,0.11018898110189,0.0978902109789021,0.0792079207920792,0.0693069306930693,-4.34746512793891,-4.47648805779583,-4.4600441855072,-3.79851624027899,-3.45612442075345
COX15,essential,no,no,no,no,no,no,yes,no,no,-4.24718605242991,-2.2197147095521,-0.250559299633386,0.0262367435114081,0.109189081091891,0.647635236476352,0.128887111288871,0.87021297870213,0.128712871287129,0.683168316831683,-1.78837740542761,-1.8954787178627,-2.0413241580073,-2.00154636916576,-1.08222963964417
COX4I1,essential,no,no,no,no,no,no,yes,no,no,-4.73393741133428,-3.91005759963874,-0.32884611162381,-0.133140513627692,0.0860913908609139,0.097990200979902,0.163883611638836,0.146085391460854,0.178217821782178,0.188118811881188,-3.51470840916383,-3.54665477975996,-3.67914118682795,-3.54844335351577,-3.10145981598813
COX5B,essential,no,no,no,no,no,no,yes,no,no,-5.07401454677454,-4.95011890599549,-0.602196771311553,-0.329879182100151,0.0647935206479352,0.0484951504849515,0.0784921507849215,0.0570942905709429,0.0693069306930693,0.0396039603960396,-5.17599344089885,-5.20952218623788,-5.12699304380566,-4.96225787265815,-4.60217533908932
COX6B1,essential,no,no,no,no,no,no,yes,no,no,-4.69414329865272,-3.17051516829524,-0.46126676347719,-0.10543283266014,0.0773922607739226,0.181181881811819,0.0960903909609039,0.208179182081792,0.118811881188119,0.257425742574257,-3.33781030296606,-3.44350826964201,-3.17197530400406,-3.00894395738572,-2.79041979630892
CPSF1,essential,no,no,no,no,no,no,yes,no,no,-7.84625903905596,-8.0119915429999,-1.28391085719606,-0.690208588986379,0.0045995400459954,0.0097990200979902,0.0327967203279672,0.0236976302369763,0.00990099009900991,0,-8.06682347294263,-8.39922573281439,-8.86492878232372,-8.8425952830202,-8.39027035904005
CPSF4,essential,no,no,no,no,no,no,yes,no,no,-7.84006100910175,-6.80857984209094,-1.54834666129466,-0.34138605043946,0.0016998300169983,0.0260973902609739,0.0211978802119788,0.0562943705629437,0,0.0495049504950496,-5.80522032173142,-6.16243687724414,-7.31785566670208,-7.7286323307676,-7.48413472973612
CTPS1,essential,no,no,no,no,no,no,yes,no,no,-6.41520281093722,-4.68364827450626,-0.589488300951883,-0.0177321258449688,0.0354964503549645,0.074992500749925,0.0844915508449155,0.531646835316468,0.0693069306930693,0.257425742574257,-4.21136884503241,-4.35617972867796,-4.30479738986129,-2.58846168025746,-1.55416346014179
CTR9,essential,no,no,no,no,no,no,yes,no,no,-5.61838217888376,-6.06979181231402,-0.940920978070199,-0.480349487934731,0.0345965403459654,0.0300969903009699,0.0538946105389461,0.0265973402659734,0.0495049504950496,0.0495049504950496,-7.29734256381763,-7.38912609750256,-6.94724556744476,-6.75544425731605,-6.50626713809533
CYCS,essential,no,no,no,no,no,no,yes,no,no,-5.16649789692236,-4.48649644466017,-0.763612994200819,-0.266871457539935,0.0513948605139486,0.091990800919908,0.0737926207379262,0.073992600739926,0.108910891089109,0.138613861386139,-4.52915533172243,-4.78882692569813,-4.67402630709226,-4.30204970853002,-3.8362068355633
DCTN5,essential,no,no,no,no,no,no,yes,no,no,-5.34670851554443,-2.61947456035432,-1.29075929051896,-0.0507860975199604,0.0303969603039696,0.337966203379662,0.0328967103289671,0.705129487051295,0.0495049504950496,0.376237623762376,-1.80308411143478,-2.0375546852716,-2.43779142575017,-2.41732295694053,-2.35367141624681
DDOST,essential,no,no,no,no,no,no,yes,no,no,-5.77961405889765,-6.04983865969376,-0.900666939734331,-0.337828636202437,0.0273972602739726,0.0434956504349565,0.056994300569943,0.040995900409959,0.0396039603960396,0.0198019801980198,-5.19601330380974,-5.19464907523501,-5.65748826130327,-5.6838757621163,-5.6440245601998
DDX20,essential,no,no,no,no,no,no,yes,no,no,-5.97329391169451,-4.12877237926435,-1.2707047841138,-0.131336588972318,0.0197980201979802,0.0930906909309069,0.0394960503949605,0.0922907709229077,0.0198019801980198,0.138613861386139,-5.57886986035525,-5.73394405840589,-4.7514059487629,-4.64552360417147,-4.57544455863057
DDX27,essential,no,no,no,no,no,no,yes,no,no,-6.82296366889071,-7.22913402496662,-0.876218688900892,-0.700329703402175,0.017998200179982,0.0092990700929907,0.0575942405759424,0.0221977802219778,0.0396039603960396,0.0198019801980198,-7.8509671350621,-8.09635801794424,-7.77967045977153,-7.48402235227097,-7.00745309658269
DDX41,essential,no,no,no,no,no,no,yes,no,no,-4.37873259830428,-5.05930414409502,-1.77257375181373,-0.833424209653437,0.0176982301769823,0.0188981101889811,0.0174982501749825,0.0148985101489851,0.00990099009900991,0.0198019801980198,-7.93633156357513,-7.89758709495983,-7.20074140228852,-7.7889633277366,-7.7415245682207
DDX55,essential,no,no,no,no,no,no,yes,no,no,-7.06670603130681,-5.52417595699012,-1.21482846851355,-0.18794420683743,0.0125987401259874,0.0432956704329567,0.0335966403359664,0.124287571242876,0.00990099009900991,0.0792079207920792,-6.97396742408565,-7.05427855660834,-6.64014123482124,-6.1807778827475,-6.00323865065721
DGCR8,essential,no,no,no,no,no,no,yes,no,no,-4.51117375868365,-4.33145740666293,-0.532933464649078,-0.23621309079637,0.0667933206679332,0.077992200779922,0.107189281071893,0.0764923507649235,0.138613861386139,0.148514851485149,-3.45967504694243,-3.39099022225395,-3.67950493548075,-3.57043082036786,-2.50376214921629
DHODH,essential,no,no,no,no,no,no,yes,no,no,-4.55601097668567,-3.12922685288471,-0.376637019796075,-0.0461376170687725,0.0976902309769023,0.375862413758624,0.122987701229877,0.613538646135386,0.0693069306930693,0.366336633663366,-3.01413364245306,-2.9632949449319,-2.91977525685894,-2.6909658008641,-1.4633334676509
DHPS,essential,no,no,no,no,no,no,yes,no,no,-4.59685364642596,-5.32149906819033,-0.94001271636809,-0.792431233339517,0.0493950604939506,0.016998300169983,0.0583941605839416,0.0161983801619838,0.0891089108910891,0.00990099009900991,-5.16303783576682,-5.02187956697442,-4.62301627595725,-4.48136370204434,-4.3909959585905
DHX33,essential,no,no,no,no,no,no,yes,no,no,-7.16960843846951,-3.99371091079384,-1.15918043133147,0.00133377854270343,0.0155984401559844,0.103189681031897,0.0375962403759624,0.394760523947605,0.0297029702970297,0.277227722772277,-3.42220577082006,-3.84293845457021,-4.02301569785315,-3.54297988585242,-2.89843225349739
DIMT1,essential,no,no,no,no,no,no,yes,no,no,-6.90895650318753,-6.51660746249602,-1.05689203769602,-0.441980335570519,0.0156984301569843,0.0295970402959704,0.0452954704529547,0.046995300469953,0.0594059405940595,0.00990099009900991,-8.26882954089209,-8.001894424633,-7.5857531088162,-7.64792434049649,-6.44727992008807
DIS3,essential,no,no,no,no,no,no,yes,no,no,-5.81965707975023,-3.67954544691792,-0.883803635148391,-0.00911250853181923,0.0328967103289671,0.136186381361864,0.0590940905909409,0.721527847215279,0.0297029702970297,0.396039603960396,-3.83496171390609,-3.83896859825637,-3.52747654150288,-3.61856187393248,-3.45784981905017
DLST,essential,no,no,no,no,no,no,yes,no,no,-4.19418362449404,-4.12605322689891,-0.394055790067884,-0.29667320048699,0.103689631036896,0.0754924507549245,0.110788921107889,0.0594940505949405,0.158415841584158,0.0891089108910891,-4.52693322020315,-4.42873796979856,-4.41150962383116,-3.69922414128967,-2.65502855267804
DMAP1,essential,no,no,no,no,no,no,yes,no,no,-5.10957510515838,-4.74518840168274,-1.069866172207,-0.324869562869577,0.0394960503949605,0.0568943105689431,0.0484951504849515,0.0716928307169283,0.0396039603960396,0.0396039603960396,-5.65376568472781,-5.67216741702434,-5.8264289153413,-5.78187194944472,-5.61622944650667
DNAJA3,essential,no,no,no,no,no,no,yes,no,no,-4.85551299811334,-5.40260495841874,-0.887782510138364,-0.663017201415988,0.0460953904609539,0.0232976702329767,0.0692930706929307,0.022997700229977,0.0396039603960396,0.00990099009900991,-5.18760083178924,-4.99547535719084,-5.16424921462483,-4.515468892386,-3.74268693936972
DNAJC9,essential,no,no,no,no,no,no,yes,no,no,-5.39897720625949,-3.26472431867946,-0.956446495504844,-0.0275850523875556,0.03999600039996,0.362263773622638,0.04999500049995,0.258574142585741,0.0693069306930693,0.425742574257426,-3.90709794965782,-3.46214989108471,-3.15074935670833,-2.95559165948004,
DNMT1,essential,no,no,no,no,no,no,yes,no,no,-4.55520380208173,-5.38159607415799,-0.637904225912543,-0.47819887061671,0.0745925407459254,0.0378962103789621,0.0883911608839116,0.0377962203779622,0.118811881188119,0.0594059405940595,-6.86841065116856,-7.00545861236476,-6.94788405912381,-6.88518820424651,-6.45091753192186
DOLK,essential,no,no,no,no,no,no,yes,no,no,-3.93809537858331,-0.96400819472128,-0.376593174596887,-0.0494816637462635,0.0916908309169083,0.522447755224478,0.117388261173883,0.337566243375662,0.0891089108910891,0.445544554455446,-1.20911198043501,-0.821181881857951,-0.848634084429275,-0.944847030053664,-0.869766910010567
DONSON,essential,no,no,no,no,no,no,yes,no,no,-8.76119504201903,-5.50332701110372,-2.31209988712012,-0.395882831294979,0.0002999700029997,0.0411958804119588,0.0022997700229977,0.0427957204279572,0,0.0297029702970297,-4.17147947216147,-4.37322632995499,-4.46658282528007,-4.20199837496118,-3.69136785166402
DPAGT1,essential,no,no,no,no,no,no,yes,no,no,-5.51694389716556,-0.718192386874442,-1.47446294447212,-0.00707139984658161,0.0173982601739826,0.651234876512349,0.0290970902909709,0.425557444255574,0.0396039603960396,0.524752475247525,-1.67700354922369,-1.45860808445043,-0.760531238713915,-0.543579409465906,-0.662953289055806
EIF2B1,essential,no,no,no,no,no,no,yes,no,no,-5.09537719621463,-5.06308681790134,-1.1066606995969,-0.426628543012072,0.0335966403359664,0.0404959504049595,0.0412958704129587,0.0371962803719628,0.0297029702970297,0.0297029702970297,-5.05511955697603,-4.85820118699037,-4.06573635753959,-4.48396528672218,-4.34095875704893
EIF5A,essential,no,no,no,no,no,no,yes,no,no,-6.84556254074697,-7.57336662894195,-0.82754208797801,-0.483452794431511,0.0278972102789721,0.0172982701729827,0.0695930406959304,0.0277972202779722,0.0297029702970297,0.0297029702970297,-7.35058437785616,-7.54365563696685,-7.57646454119795,-6.98133942429379,-5.54099013869738
ELAC2,essential,no,no,no,no,no,no,yes,no,no,-5.89544587442277,-4.78017375142949,-0.944161156418343,-0.190704011841496,0.0346965303469653,0.0632936706329367,0.0474952504749525,0.219178082191781,0.0693069306930693,0.148514851485149,-5.77762213449278,-5.59520792653756,-5.62969435874447,-5.19135369998782,-4.29312429923055
ERCC2,essential,no,no,no,no,no,no,yes,no,no,-5.96397747158855,-5.59952010888982,-0.932532575655739,-0.321566635574312,0.0227977202279772,0.0413958604139586,0.0614938506149385,0.0545945405459454,0.0297029702970297,0.0693069306930693,-5.8261412613525,-5.85965671620021,-6.29666575547041,-6.30400116088368,-5.98826995590019
EXOSC2,essential,no,no,no,no,no,no,yes,no,no,-7.91793340616312,-7.02498447450955,-1.0851980900328,-0.261986912027248,0.0117988201179882,0.0312968703129687,0.0437956204379562,0.0993900609939006,0.0198019801980198,0.0297029702970297,-8.78222829360001,-7.63943266721022,-6.41167124208315,-5.86799932891543,-5.45492331642047
EXOSC4,essential,no,no,no,no,no,no,yes,no,no,-7.18485573138252,-4.85954754719027,-1.37213097726338,-0.0882494578477193,0.0091990800919908,0.0691930806919308,0.0268973102689731,0.440855914408559,0.0198019801980198,0.178217821782178,-5.91865670930867,-5.84870290994104,-4.90264751173798,-4.72866406359369,-4.5339772328647
EXOSC6,essential,no,no,no,no,no,no,yes,no,no,-7.59656022582421,-5.3023086884738,-1.67220115256478,-0.154212837547419,0.0043995600439956,0.0531946805319468,0.0161983801619838,0.283871612838716,0,0.0594059405940595,-4.27169066037558,-4.16592398021209,-4.41087714823303,-4.53486423049205,-4.36652106027706
EXOSC8,essential,no,no,no,no,no,no,yes,no,no,-6.53108677797292,-5.51608462209187,-1.0802698059788,-0.190734511825935,0.0232976702329767,0.0515948405159484,0.0434956504349565,0.195680431956804,0.0396039603960396,0.118811881188119,-5.62472477300973,-5.16827785476487,-5.32318102270711,-5.48189123435595,-5.16142846918252
FARS2,essential,no,no,no,no,no,no,yes,no,no,-4.41605186055532,-4.0700312800047,-0.418613227985536,-0.254978252378985,0.0907909209079092,0.0850914908509149,0.102789721027897,0.157784221577842,0.108910891089109,0.0891089108910891,-4.56611173144031,-4.56687953208012,-3.77396248955843,-3.44753923932685,-2.78478722114733
FNTA,essential,no,no,no,no,no,no,yes,no,no,-4.71631252361135,-3.17468861483036,-1.09149415916107,-0.21108296042951,0.0383961603839616,0.107189281071893,0.0447955204479552,0.115388461153885,0.0495049504950496,0.108910891089109,-3.86882885405064,-3.76317457411164,-3.72418682907221,-3.1772846209095,-3.56042818183261
FNTB,essential,no,no,no,no,no,no,yes,no,no,-4.36096555681881,-2.1801940611508,-0.759598845050584,-0.0562147672003164,0.066993300669933,0.335966403359664,0.0655934406559344,0.488851114888511,0.108910891089109,0.366336633663366,-2.03898991336017,-2.23997778256372,-2.24182888224325,-2.2483758186089,-2.21823805041876
GART,essential,no,no,no,no,no,no,yes,no,no,-5.19785417284878,-4.9598576329168,-0.368152183237995,-0.140068985957232,0.0683931606839316,0.0773922607739226,0.106389361063894,0.104989501049895,0.108910891089109,0.108910891089109,-4.04310226431989,-4.0235196609431,-4.21862370283341,-3.90981253781502,-2.45927000808234
GEMIN5,essential,no,no,no,no,no,no,yes,no,no,-6.39622116233526,-6.18383871088119,-1.54290901887689,-0.711894581545047,0.0128987101289871,0.0178982101789821,0.0231976802319768,0.014998500149985,0.0297029702970297,0.00990099009900991,-6.5998905354875,-6.54306213991855,-6.31575313030853,-6.30510235075868,-6.06869640990192
GEMIN8,essential,no,no,no,no,no,no,yes,no,no,-4.86693923153381,,-0.584144256288001,,0.0638936106389361,,0.0894910508949105,,0.0693069306930693,,,,,,
GFM1,essential,no,no,no,no,no,no,yes,no,no,-7.0106787770259,-6.08859756703041,-0.459085317423799,-0.248532788789975,0.0363963603639636,0.0296970302969703,0.101289871012899,0.106389361063894,0.0693069306930693,0.0495049504950496,-4.6544674589234,-4.78817970745675,-5.04743408422404,-4.07823693797163,-3.81924806048452
GGPS1,essential,no,no,no,no,no,no,yes,no,no,-5.02035599670591,-4.43058610474593,-1.08581759402991,-0.628458732386085,0.0347965203479652,0.027997200279972,0.0427957204279572,0.0305969403059694,0.0297029702970297,0.0198019801980198,-4.52437335346849,-4.10052744230197,-4.30794187028307,-4.06358046751316,-3.92737107321202
GINS3,essential,no,no,no,no,no,no,yes,no,no,-5.67438636456019,-3.96011255931261,-1.02505554886845,-0.118148487843022,0.0344965503449655,0.113588641135886,0.0470952904709529,0.0924907509249075,0.0198019801980198,0.168316831683168,-3.42868864986778,-3.75331737220048,-3.81917177206763,-3.83881838096598,-3.48909054262406
GINS4,essential,no,no,no,no,no,no,yes,no,no,-6.24624837067378,-5.58221205356937,-1.36597745657199,-0.367517781217349,0.0195980401959804,0.0422957704229577,0.0300969903009699,0.044995500449955,0.0396039603960396,0.0297029702970297,-5.29606595711751,-5.51377991216623,-6.01032156436729,-5.73834361442604,-5.25043267243343
GMPPB,essential,no,no,no,no,no,no,yes,no,no,-4.75488304168321,,-0.979848100397276,,0.0395960403959604,,0.0543945605439456,,0.0693069306930693,,,,,,
GPN3,essential,no,no,no,no,no,no,yes,no,no,-7.84181865040963,-6.53660495387795,-2.08903383369528,-0.860445978793678,0.0008999100089991,0.012998700129987,0.005999400059994,0.0138986101389861,0,0.0396039603960396,-7.28825056944843,-7.18742287742621,-6.75041794774951,-6.47724831008362,-5.82289837811385
GPS1,essential,no,no,no,no,no,no,yes,no,no,-5.23668158008218,-6.30197865286919,-1.28832721279426,-0.861422282068569,0.0312968703129687,0.0144985501449855,0.0363963603639636,0.0148985101489851,0.0297029702970297,0.0396039603960396,-7.41207082947905,-7.16490503833041,-7.35040189589469,-7.2808745519594,-7.10366857084664
GRWD1,essential,no,no,no,no,no,no,yes,no,no,-6.57167425585697,-4.61387315031966,-0.702935931028686,-0.0719981598491876,0.0365963403659634,0.0627937206279372,0.071992800719928,0.369363063693631,0.0396039603960396,0.198019801980198,-4.23948621369949,-4.19093921916884,-4.47643793723491,-4.22932920607366,-3.90458359131163
GTF2H1,essential,no,no,no,no,no,no,yes,no,no,-6.29880793233416,-4.31231176902848,-1.15304694005447,-0.101509837800837,0.0144985501449855,0.0711928807119288,0.0465953404659534,0.123687631236876,0.0396039603960396,0.158415841584158,-4.12631746311947,-4.07570829415721,-4.58102112310904,-4.71842387579248,-4.40879557104731
GTF2H4,essential,no,no,no,no,no,no,yes,no,no,-6.0009836164878,-4.87571323293929,-0.805070401133937,-0.17858227017121,0.0230976902309769,0.0581941805819418,0.0591940805919408,0.124087591240876,0.0792079207920792,0.099009900990099,-5.00753249517907,-5.12225876924669,-5.76844256280716,-5.87246486801341,-5.55257511300959
GTF3A,essential,no,no,no,no,no,no,yes,no,no,-4.72748210411208,-2.52174189868952,-0.910640466854088,-0.090239416622866,0.0451954804519548,0.310868913108689,0.0578942105789421,0.448155184481552,0.0792079207920792,0.198019801980198,-2.89742996386608,-2.66807237366001,-2.4541728693031,-2.70440692608317,-2.5655525667767
GTF3C1,essential,no,no,no,no,no,no,yes,no,no,-5.08080114080203,-4.02962895522205,-0.824079354499174,-0.181997758715647,0.0416958304169583,0.117588241175882,0.0615938406159384,0.20977902209779,0.0792079207920792,0.099009900990099,-4.97056888641497,-4.82756241836707,-4.59402464493731,-4.40881205128393,-4.06025784820941
GTF3C2,essential,no,no,no,no,no,no,yes,no,no,-4.89076070683125,-4.14475199553554,-0.798042856630084,-0.298592282400145,0.0481951804819518,0.0803919608039196,0.0632936706329367,0.105289471052895,0.108910891089109,0.0297029702970297,-5.18445386432302,-5.06882731881032,-5.10245935303953,-5.07502329934826,-4.62044400724163
GTF3C5,essential,no,no,no,no,no,no,yes,no,no,-4.41240695601142,-2.38085257867781,-0.566386254127102,-0.10707647259975,0.0723927607239276,0.278472152784722,0.0843915608439156,0.434056594340566,0.0495049504950496,0.247524752475248,-3.81183275783358,-3.47435817400017,-2.5902230613528,-3.12647271316566,-2.88651358264263
GUK1,essential,no,no,no,no,no,no,yes,no,no,-4.72561388484341,-3.20125610452385,-1.23924341145076,-0.170262712962592,0.038996100389961,0.195080491950805,0.0327967203279672,0.102589741025897,0.00990099009900991,0.118811881188119,-4.38442753993032,-4.0861075897492,-3.71750765574514,-3.70374067025336,-3.36847585933614
HAUS5,essential,no,no,no,no,no,no,yes,no,no,-5.53572414125709,,-1.30237546317453,,0.022997700229977,,0.0296970302969703,,0.0198019801980198,,,,,,
HDAC3,essential,no,no,no,no,no,no,yes,no,no,-4.88986566065717,-4.98173724794716,-0.834300301789916,-0.276242494831354,0.0456954304569543,0.0498950104989501,0.0711928807119288,0.0658934106589341,0.0693069306930693,0.0495049504950496,-5.27579658535545,-5.69965892557572,-5.95440932412345,-5.75456787873602,-5.51432552280936
HJURP,essential,no,no,no,no,no,no,yes,no,no,-5.65115275957571,-3.64444057641597,-0.933371395783331,-0.0712555695384254,0.0358964103589641,0.132786721327867,0.0547945205479452,0.185881411858814,0.0396039603960396,0.188118811881188,-3.02982801001852,-3.15047666088356,-3.41062981740125,-3.39406991990165,-2.98892532293775
HSD17B10,essential,no,no,no,no,no,no,yes,no,no,-4.04000758696206,-4.50174276977691,-0.438076840498577,-0.375700071300129,0.0866913308669133,0.0495950404959504,0.105189481051895,0.042995700429957,0.0891089108910891,0.0693069306930693,-5.12595703668884,-5.24630252976314,-5.26272569555677,-5.45694942405174,-4.59226011359406
HSPD1,essential,no,no,no,no,no,no,yes,no,no,-6.57040225855856,-6.72958903058333,-1.51145096559159,-0.870431338505031,0.00999900009999,0.008999100089991,0.025997400259974,0.0160983901609839,0.0297029702970297,0,-8.05600545937966,-8.1034754857131,-7.4602167619019,-7.07929074132175,-6.50611460994088
HUWE1,essential,no,no,no,no,no,no,yes,no,no,-4.62335618025593,-5.15897242410157,-0.841119754190654,-0.482293125699443,0.050994900509949,0.0347965203479652,0.0693930606939306,0.038046195380462,0.0495049504950496,0.0198019801980198,-6.17198762721864,-6.04197669482965,-5.66286548912176,-5.14572173802495,-4.56332684079353
HYPK,essential,no,no,no,no,no,no,yes,no,no,-4.75902089935248,,-0.855433931524659,,0.0542945705429457,,0.0538946105389461,,0.0396039603960396,,,,,,
ILF3,essential,no,no,no,no,no,no,yes,no,no,-6.1865112999734,-6.8147804804979,-0.890271648982101,-0.483773902538517,0.0286971302869713,0.0234976502349765,0.057994200579942,0.0317968203179682,0.0297029702970297,0.0396039603960396,-9.75396312262878,-9.42880914704331,-8.01961308314051,-7.17906802665884,-6.24967297658054
INTS1,essential,no,no,no,no,no,no,yes,no,no,-5.78033875324336,,-1.14458778376027,,0.0260973902609739,,0.0426957304269573,,0.0297029702970297,,,,,,
INTS3,essential,no,no,no,no,no,no,yes,no,no,-6.65104267309655,-3.54769620239383,-1.60382324450106,-0.0684016493853934,0.0051994800519948,0.178482151784822,0.018998100189981,0.201479852014799,0.0198019801980198,0.257425742574257,-3.12079488999716,-3.251385118503,-3.4653245326383,-3.49353854807577,-3.22081147941714
INTS8,essential,no,no,no,no,no,no,yes,no,no,-5.63655038450835,-2.91738926453419,-1.15690041891847,-0.0387939525689434,0.026997300269973,0.29007099290071,0.0401959804019598,0.278872112788721,0.0396039603960396,0.445544554455446,-2.34811492290655,-2.51068309968069,-2.66791694471576,-2.98278833575891,-2.89988484285838
IPO13,essential,no,no,no,no,no,no,yes,no,no,-4.8514696182249,-3.15152826292898,-1.05172803051818,-0.11531294902457,0.041995800419958,0.18028197180282,0.0472952704729527,0.174382561743826,0.0297029702970297,0.217821782178218,-2.361492907486,-2.31735212205045,-2.68182816096458,-2.24392065997547,-2.65847829850522
ISG20L2,essential,no,no,no,no,no,no,yes,no,no,-6.37708955475611,,-0.987569239188714,,0.0344965503449655,,0.0404959504049595,,0.0495049504950496,,,,,,
KANSL3,essential,no,no,no,no,no,no,yes,no,no,-4.51384085366627,-4.42296327653604,-1.12459241597354,-0.387939059565259,0.0465953404659534,0.0538946105389461,0.0431956804319568,0.0474952504749525,0.0198019801980198,0.0594059405940595,-4.17770771112859,-4.45660688357214,-4.79723943283538,-5.36828130056669,-5.16053037766995
KRI1,essential,no,no,no,no,no,no,yes,no,no,,-3.51206185763603,,0.0614558020183434,,0.15958404159584,,0.800919908009199,,0.534653465346535,-3.12707448432906,-3.16615734407228,-3.30561899818137,-3.58755408603769,-2.8434531511638
KRR1,essential,no,no,no,no,no,no,yes,no,no,-8.22298079011637,-7.97698387194754,-1.43934318900271,-0.822031023947691,0.0040995900409959,0.0071992800719928,0.0273972602739726,0.0186981301869813,0.0297029702970297,0,-6.49969141237211,-6.50977988340223,-7.01231050173366,-7.08152049811006,-6.63685376823443
LAS1L,essential,no,no,no,no,no,no,yes,no,no,-7.0463676707859,-6.24984642468913,-1.13147551174456,-0.295951024052119,0.0176982301769823,0.0365963403659634,0.0386961303869613,0.0531946805319468,0.0198019801980198,0.0198019801980198,-4.61092015430529,-4.80763421054742,-5.11604638869163,-5.31416863162199,-4.69005319551755
LONP1,essential,no,no,no,no,no,no,yes,no,no,-5.51604859308453,-5.7326040088239,-1.21596228859525,-0.688051172571996,0.0333966603339666,0.0218978102189781,0.0372962703729627,0.021997800219978,0.0198019801980198,0.0198019801980198,-6.14593315315832,-6.32733336666584,-6.34425922472394,-6.06629293090835,-5.66191909480167
LRR1,essential,no,no,no,no,no,no,yes,no,no,-7.00504331946247,-2.51780584510775,-2.09686159166732,-0.0373616872622245,0.0044995500449955,0.353464653534647,0.0044995500449955,0.460853914608539,0,0.465346534653465,-3.83434245871775,-3.65149255490598,-2.70330816252924,-2.50811458777458,-2.44576802253434
LSG1,essential,no,no,no,no,no,no,yes,no,no,-7.57199872351963,-5.3606263187951,-1.26987197754936,-0.121676620544167,0.0098990100989901,0.0468953104689531,0.0306969303069693,0.105289471052895,0.0396039603960396,0.118811881188119,-4.46661293439326,-4.40579115851253,-4.95016791217291,-4.66729464568051,-3.5089595437493
LSM11,essential,no,no,no,no,no,no,yes,no,no,-5.59551850837964,-2.73167752136601,-1.10279009350453,0.034800784595394,0.0294970502949705,0.434756524347565,0.0445955404459554,0.553544645535447,0.0594059405940595,0.653465346534654,-2.35024296427637,-2.55643680705008,-2.61014779173051,-2.75086217391883,-2.36626559126477
LSM12,essential,no,no,no,no,no,no,yes,no,no,-4.34342590851924,-3.22262163784091,-0.501076747942363,-0.0654850436297472,0.0813918608139186,0.26967303269673,0.0860913908609139,0.484051594840516,0.0891089108910891,0.366336633663366,-3.70677831191417,-3.53414962406148,-3.03592079229984,-2.28207055377329,-0.784859842550216
MARS2,essential,no,no,no,no,no,no,yes,no,no,-4.71611225508738,-1.95283971487951,-0.740105712412905,0.0631179538200617,0.0607939206079392,0.758624137586241,0.0672932706729327,0.666633336666333,0.0792079207920792,0.801980198019802,-2.04315069490209,-1.70519740966794,-1.46249381522546,-0.50006907520267,-0.486458241542237
MED18,essential,no,no,no,no,no,no,yes,no,no,-5.20658818361415,-2.62030184896095,-1.02853517759891,0.00413158946583137,0.0353964603539646,0.266273372662734,0.0440955904409559,0.245675432456754,0.0594059405940595,0.554455445544555,-2.18672755311301,-2.30962032350628,-2.74734892768214,-2.67797241645319,-2.60538017026057
METTL16,essential,no,no,no,no,no,no,yes,no,no,-4.54193485688052,-1.19554371020384,-0.966013342752561,-0.00146156876018061,0.0533946605339466,0.564643535646435,0.0492950704929507,0.554144585541446,0.0693069306930693,0.534653465346535,-1.43260574548298,-1.64292800371571,-1.13709305026681,-0.966545127962271,
MMS22L,essential,no,no,no,no,no,no,yes,no,no,-6.13248301077397,-6.47973968185411,-1.75766463664982,-0.990415576141352,0.0126987301269873,0.0120987901209879,0.0138986101389861,0.0081991800819918,0.0297029702970297,0,-6.12962218965242,-6.08857246517084,-5.95850429826223,-5.51889575227073,-5.36164371811131
MRPL18,essential,no,no,no,no,no,no,yes,no,no,-5.2354196010824,-4.32182362781875,-0.398471387848662,-0.151117930039567,0.0770922907709229,0.103189681031897,0.0952904709529047,0.117988201179882,0.0891089108910891,0.148514851485149,-3.64334723187019,-3.55965652473934,-3.45708466281169,-3.6000306328331,-3.47781582965604
MRPL28,essential,no,no,no,no,no,no,yes,no,no,-5.2125987668894,-2.93184256882996,-0.385504098695074,0.0176992477399608,0.0888911108889111,0.320667933206679,0.118488151184882,0.471552844715528,0.0792079207920792,0.633663366336634,-2.36659876172868,-2.47154151849384,-2.74199593224904,-2.80106091047562,-2.63656192338931
MRPL38,essential,no,no,no,no,no,no,yes,no,no,-5.4901349515126,-5.6936777547683,-0.570481929476272,-0.428828209151042,0.0658934106589341,0.034996500349965,0.0721927807219278,0.0402959704029597,0.0792079207920792,0.0495049504950496,-5.4311665433168,-5.80077135218562,-5.65522681564808,-5.59276914719428,-5.4099519383534
