GeneA,GeneB,label,PRODE_NICE,Diff_Gene_Eff,source,context_status,show_ppis
ABL1,RPS6KB1,SL,-1.00931336456438,0.54400217491897,Double KO Screens,LOF,TRUE
ACVR1,ATM,SL,-1.96680999088733,-0.778267554487155,Double KO Screens,LOF,FALSE
ADA,CHEK1,SL,-3.91316871625582,-0.67486939782118,Double KO Screens,LOF,FALSE
AGPAT1,INPP1,SL,-3.64059427324996,-1.22400720291805,Double KO Screens,LOF,FALSE
AGPAT1,KSR1,SL,-1.77353246671599,0.799026305563376,Double KO Screens,LOF,FALSE
AGPAT1,PDK2,SL,-1.03936974733838,0.16982663912724,Double KO Screens,LOF,FALSE
AGPAT1,TSPO,SL,-2.05254864618312,-0.371066768908094,Double KO Screens,LOF,FALSE
AKT1,AKT2,SL,-0.675104987016482,0.864954530021334,Double KO Screens,LOF,TRUE
AKT1,BRCA1,SL,-4.45313302627873,-0.745067240462662,Double KO Screens,LOF,TRUE
AKT1,CHEK1,SL,-3.60198774944889,0.318547910595473,Double KO Screens,LOF,TRUE
AKT1,EEF2,SL,-4.58121816424258,-0.361168638979383,Double KO Screens,LOF,TRUE
AKT1,IMPDH1,SL,-1.43431782931546,1.66718686629272,Double KO Screens,LOF,FALSE
AKT1,MAP2K1,SL,-1.82091522957499,-0.303632813384394,Double KO Screens,LOF,TRUE
AKT1,MAP2K2,SL,-1.15733086718039,0.834585100807186,Double KO Screens,LOF,TRUE
AKT1,MAPK3,SL,-2.15924899147377,-0.51451706704073,Double KO Screens,LOF,TRUE
AKT1,MCL1,SL,-2.89314643420241,-0.820050993961269,Double KO Screens,LOF,TRUE
AKT1,MTOR,SL,-1.87982575664403,0.0237375519519516,Double KO Screens,LOF,TRUE
AKT2,CDK12,SL,-3.30003012131324,0.0975986741139285,Double KO Screens,LOF,FALSE
AKT2,HMGCR,SL,-3.00828785659414,-0.617925700044666,Double KO Screens,LOF,FALSE
AKT2,MAPK1,SL,-2.0721003834876,-0.658011695408659,Double KO Screens,LOF,TRUE
AKT2,MAPK3,SL,-1.75492605721936,-0.574692360608195,Double KO Screens,LOF,TRUE
AKT2,NTRK1,SL,-1.1477006115381,1.25312833114311,Double KO Screens,LOF,FALSE
AKT2,PARP1,SL,-1.97267527641381,1.01516328657455,Double KO Screens,LOF,TRUE
AKT2,PARP2,SL,-3.68892371024345,-1.04816480426688,Double KO Screens,LOF,FALSE
AKT3,BCL2L1,SL,-4.13814781604576,-1.10497623203979,Double KO Screens,LOF,TRUE
AKT3,BRCA1,SL,-5.64190974843116,-0.211431829395188,Double KO Screens,LOF,TRUE
AKT3,IMPDH1,SL,-1.863838999924,-0.635202382740925,Double KO Screens,LOF,FALSE
AKT3,MAP2K1,SL,-2.20519315542161,-0.418024617667288,Double KO Screens,LOF,FALSE
AKT3,MCL1,SL,-2.21637895365985,-0.0489257662181015,Double KO Screens,LOF,FALSE
AKT3,MTOR,SL,-2.53361512393658,-0.299294899188392,Double KO Screens,LOF,TRUE
AKT3,WEE1,SL,-4.20316213303626,0.746000355005371,Double KO Screens,LOF,FALSE
ALAD,CARM1,SL,-1.80967155225641,-0.172097979030477,Double KO Screens,LOF,FALSE
ALAD,GPI,SL,-1.77815415358126,0.0701368600189425,Double KO Screens,LOF,FALSE
ALAD,GRB2,SL,-1.81012521418444,0.582702660702966,Double KO Screens,LOF,FALSE
ALAD,HMGCR,SL,-1.50849450837436,0.521677207747194,Double KO Screens,LOF,FALSE
ALAD,NDUFA4,SL,-2.36800053239748,-0.00313160412974178,Double KO Screens,LOF,FALSE
ALAD,NDUFB1,SL,-2.86832027816543,-0.11065512979959,Double KO Screens,LOF,FALSE
ALAD,PRKAA1,SL,-2.43738068921956,0.276592159791321,Double KO Screens,LOF,FALSE
ALAD,SKP2,SL,-2.5984177466217,0.35786186768926,Double KO Screens,LOF,FALSE
ALDOA,PC,SL,-3.53734434631204,-0.487002145446184,Double KO Screens,LOF,TRUE
ALDOA,PGAM1,SL,-1.81193381483972,0.473005456611929,Double KO Screens,LOF,FALSE
ALDOA,PGD,SL,-2.35328173437619,-0.471048440620857,Double KO Screens,LOF,TRUE
ALDOA,PKM,SL,-1.59409569297836,0.686043877892761,Double KO Screens,LOF,TRUE
ALDOA,TKT,SL,-1.93834392571183,0.657855165463588,Double KO Screens,LOF,TRUE
ALDOC,RPIA,SL,-2.61750677299241,1.08042050839888,Double KO Screens,LOF,TRUE
ALKBH4,ATR,SL,-1.70638939134172,0.137082984578935,Double KO Screens,LOF,FALSE
APC,CDK9,SL,-1.79847164477998,-0.287469498401105,Double KO Screens,LOF,FALSE
APC,SMARCB1,SL,-1.48932124178868,-0.397603791454965,Double KO Screens,LOF,FALSE
APC,VHL,SL,-1.50339653437788,0.755237554054625,Double KO Screens,LOF,FALSE
APEX1,ATM,SL,-2.75161174535392,-0.0475817977922167,Double KO Screens,LOF,TRUE
APEX1,BRCA2,SL,-3.2880519308242,-0.703571651580818,Double KO Screens,LOF,TRUE
APEX1,PARP1,SL,-1.91415204618581,-0.368227060700168,Double KO Screens,LOF,TRUE
APEX1,XPO1,SL,-3.57534093035298,-0.342530175328909,Double KO Screens,LOF,FALSE
ARFGEF1,ARFGEF2,SL,-1.45348198962273,-0.280971788702318,Double KO Screens,LOF,TRUE
ARID1A,ARID1B,SL,-3.5802690218157,-0.942773505392107,Double KO Screens,LOF,TRUE
ARID1A,CHEK1,SL,-2.83532724674665,0.261311175624953,Double KO Screens,LOF,TRUE
ARID1A,TOP1,SL,-2.3195810601191,-0.371007543764774,Double KO Screens,LOF,TRUE
ARID1A,VHL,SL,-2.08875239141834,-0.145223471655945,Double KO Screens,LOF,FALSE
ARIH1,RPL10,SL,-3.82335257392165,0.0819967951937974,Double KO Screens,LOF,FALSE
ASCC3,MBTPS2,SL,-1.36315128485205,0.9481244034166,Double KO Screens,LOF,FALSE
ASCC3,RPLP1,SL,-1.67846103904632,-0.296656131283312,Double KO Screens,LOF,FALSE
ASCC3,SRP19,SL,-1.7886597867737,-0.534626156289067,Double KO Screens,LOF,FALSE
ASF1A,ASF1B,SL,-6.7433045203057,-2.87231921664479,Double KO Screens,LOF,TRUE
ATM,CHEK1,SL,-4.14862139349686,-0.562988648219447,Double KO Screens,LOF,TRUE
ATM,MAP3K4,SL,-1.39609407018504,0.545767473116939,Double KO Screens,LOF,FALSE
ATM,PIM1,SL,-1.21239294715599,0.751393453477812,Double KO Screens,LOF,FALSE
ATM,SETD2,SL,-1.74919945128398,0.037662114393417,Double KO Screens,LOF,TRUE
ATM,SMO,SL,-2.54913670671621,-0.727522270926033,Double KO Screens,LOF,FALSE
ATM,VHL,SL,-1.7084792730147,-0.02915185486218,Double KO Screens,LOF,TRUE
ATP6V1G1,FDPS,SL,-5.12594185088353,-1.57121248519499,Double KO Screens,LOF,FALSE
ATP6V1G1,MBTPS2,SL,-1.88471263735892,-0.328653517438326,Double KO Screens,LOF,FALSE
ATP6V1G1,VPS72,SL,-3.86431206517051,-0.715342386874946,Double KO Screens,LOF,FALSE
ATP6V1G1,WDR7,SL,-2.59593335886547,-0.353716430529527,Double KO Screens,LOF,TRUE
AXL,FN3K,SL,-1.96855168700041,-0.040062875066582,Double KO Screens,LOF,FALSE
AXL,PIK3CD,SL,-1.80819519717543,0.020327446863223,Double KO Screens,LOF,FALSE
BCAT2,LTC4S,SL,-1.65993683547729,-0.796347572064771,Double KO Screens,LOF,FALSE
BCAT2,MMP25,SL,-2.66938586642077,-0.695834926642876,Double KO Screens,LOF,FALSE
BCAT2,POMC,SL,-1.3385693230859,0.632417214344145,Double KO Screens,LOF,FALSE
BCAT2,PTK6,SL,-2.77071013332792,-0.893341921802228,Double KO Screens,LOF,FALSE
BCAT2,SLC5A5,SL,-0.991246327372991,0.24825338609287,Double KO Screens,LOF,FALSE
BCKDK,MAP3K4,SL,-3.52503010814088,0.187160613276761,Double KO Screens,LOF,TRUE
BCL2A1,BCL2L10,SL,-0.339903734047777,1.33750762713226,Double KO Screens,LOF,TRUE
BCL2A1,BRCA1,SL,-1.53382506043541,-0.512423121246151,Double KO Screens,LOF,FALSE
BCL2A1,BRCA2,SL,-1.51732276008639,-0.412504362648728,Double KO Screens,LOF,FALSE
BCL2A1,EEF2,SL,-0.356031146286137,3.62678014578484,Double KO Screens,LOF,FALSE
BCL2A1,MAPK3,SL,-1.09935347932088,0.26631883119842,Double KO Screens,LOF,FALSE
BCL2A1,MTOR,SL,-2.22090846166075,-0.861351398537161,Double KO Screens,LOF,FALSE
BCL2A1,WEE1,SL,-1.83790476859154,0.513315390514419,Double KO Screens,LOF,FALSE
BCL2L1,BCL2L2,SL,-2.26439808763282,-0.253034191625611,Double KO Screens,LOF,TRUE
BCL2L1,CDK2,SL,-2.84800385123636,-0.185476277230825,Double KO Screens,LOF,TRUE
BCL2L1,DOT1L,SL,-1.21265238934521,0.492123939968596,Double KO Screens,LOF,FALSE
BCL2L1,HSP90AA1,SL,-2.05660983820388,0.290189355877536,Double KO Screens,LOF,TRUE
BCL2L1,IMPDH1,SL,-2.99803239100179,-0.177020892466026,Double KO Screens,LOF,FALSE
BCL2L1,MAPK1,SL,-1.10590024557043,0.294237345189061,Double KO Screens,LOF,TRUE
BCL2L1,MAPK3,SL,-1.87195768607492,-0.639591585891704,Double KO Screens,LOF,TRUE
BCL2L1,MCL1,SL,-3.8188605687524,-1.38428914801607,Double KO Screens,LOF,TRUE
BCL2L1,PARP1,SL,-1.25986648087811,0.642276352831563,Double KO Screens,LOF,TRUE
BCL2L1,SLC16A5,SL,-1.736257923807,-0.447340293668123,Double KO Screens,LOF,FALSE
BCL2L1,TOP1,SL,-2.21026112557643,0.267387408029164,Double KO Screens,LOF,FALSE
BCL2L1,TYK2,SL,-1.17109911021349,0.142154009085909,Double KO Screens,LOF,TRUE
BCL2L1,WEE1,SL,-1.91385428946598,-0.15524979181843,Double KO Screens,LOF,FALSE
BCL2L2,BIRC5,SL,-4.5671983523136,-1.00527823406413,Double KO Screens,LOF,FALSE
BCL2L2,BRCA1,SL,-5.06947917315499,-0.696951847821769,Double KO Screens,LOF,FALSE
BCL2L2,BRCA2,SL,-4.35631675721555,-0.400445891927763,Double KO Screens,LOF,FALSE
BCL2L2,CDC25A,SL,-2.68113960952505,0.236059287224598,Double KO Screens,LOF,FALSE
BCL2L2,EEF2,SL,-4.59628017629535,-1.51138790665515,Double KO Screens,LOF,FALSE
BCL2L2,GRB2,SL,-1.31647002723924,-0.151054183349119,Double KO Screens,LOF,FALSE
BCL2L2,IMPDH1,SL,-2.53007666821532,0.740458991345877,Double KO Screens,LOF,FALSE
BCL2L2,INPP1,SL,-2.10591296811411,0.402402779905845,Double KO Screens,LOF,FALSE
BCL2L2,MAPK1,SL,-1.34025462658185,1.06434141367318,Double KO Screens,LOF,FALSE
BCL2L2,MCL1,SL,-4.4872997423211,-1.39680776426478,Double KO Screens,LOF,TRUE
BCL2L2,MTOR,SL,-2.56389977030625,-0.394721790390437,Double KO Screens,LOF,FALSE
BCL2L2,PARP2,SL,-0.78331635756219,0.307706859905101,Double KO Screens,LOF,FALSE
BIRC5,CAMK2G,SL,-0.840587323744416,1.56326473879219,Double KO Screens,LOF,FALSE
BIRC5,CD22,SL,-1.00968988630601,0.399353572186126,Double KO Screens,LOF,FALSE
BIRC5,CDC25A,SL,-2.68184943270946,0.142856150315946,Double KO Screens,LOF,TRUE
BIRC5,DCXR,SL,-1.48732919267848,-0.336693350650415,Double KO Screens,LOF,FALSE
BIRC5,DNMT1,SL,-2.42111787253217,0.033477346347084,Double KO Screens,LOF,TRUE
BIRC5,ERBB2,SL,-1.81533466451068,-0.302466172662496,Double KO Screens,LOF,TRUE
BIRC5,HMGCR,SL,-1.06547277152393,0.394555142108603,Double KO Screens,LOF,FALSE
BIRC5,MAP3K3,SL,-1.42356927325401,-0.139590382971743,Double KO Screens,LOF,FALSE
BIRC5,PDK2,SL,-0.998408605317288,1.11385390669278,Double KO Screens,LOF,FALSE
BIRC5,PNMT,SL,-0.650301721223226,0.419340681062086,Double KO Screens,LOF,FALSE
BIRC5,PRKCA,SL,-1.5595201661094,-0.401115042677731,Double KO Screens,LOF,FALSE
BIRC5,XPO1,SL,-3.36275006367506,-0.747866109153329,Double KO Screens,LOF,TRUE
BOD1L1,HUS1,SL,-1.82650096862926,0.765908284159462,Double KO Screens,LOF,FALSE
BOD1L1,NDUFB1,SL,-4.15027888496289,-0.0831683400075017,Double KO Screens,LOF,FALSE
BOD1L1,NUDC,SL,-2.77803627729865,-0.541798860567441,Double KO Screens,LOF,FALSE
BOD1L1,WDR61,SL,-1.13842283538684,1.23554577693549,Double KO Screens,LOF,FALSE
BRAF,BRCA2,SL,-1.49747876921832,0.0834775142647264,Double KO Screens,LOF,TRUE
BRAF,EGFR,SL,-0.951763894271258,0.540444902603848,Double KO Screens,LOF,TRUE
BRAF,FGFR2,SL,-0.527322437944879,1.49076378925598,Double KO Screens,LOF,TRUE
BRAF,FNTA,SL,-1.77474067900763,-0.58403793569239,Double KO Screens,LOF,FALSE
BRAF,HDAC2,SL,-1.41788158269287,0.222235455159677,Double KO Screens,LOF,FALSE
BRAF,PIK3CA,SL,-1.05517246421771,-0.124899007650281,Double KO Screens,LOF,TRUE
BRAF,VHL,SL,-1.12403571178382,-0.225092883334587,Double KO Screens,LOF,FALSE
BRCA2,CDK9,SL,-4.14971777523404,-0.785091826259244,Double KO Screens,LOF,FALSE
BRCA2,EEF2,SL,-3.59216202271052,-0.294176448874207,Double KO Screens,LOF,FALSE
BRCA2,HDAC6,SL,-3.01874395796521,0.28201140628529,Double KO Screens,LOF,FALSE
BRCA2,KDM5C,SL,-3.38408946613133,-0.235993246030243,Double KO Screens,LOF,FALSE
BRCA2,MAP2K2,SL,-1.40387233817249,-0.211904330672109,Double KO Screens,LOF,FALSE
BRCA2,MAPK1,SL,-1.47249964575726,0.829046599011067,Double KO Screens,LOF,FALSE
BRCA2,NPR2,SL,-1.19839728006655,0.470346339825868,Double KO Screens,LOF,FALSE
BRCA2,PARP1,SL,-2.8947106941865,-0.121881922417916,Double KO Screens,LOF,TRUE
BRCA2,PARP2,SL,-2.62741119040223,0.540875287384187,Double KO Screens,LOF,TRUE
BRCA2,PKLR,SL,-2.195767116175,-0.0340149872381227,Double KO Screens,LOF,FALSE
BRCA2,SMARCB1,SL,-2.19046709325387,0.208847200496131,Double KO Screens,LOF,TRUE
BRCA2,SPHK2,SL,-0.820041230339026,0.356233555435643,Double KO Screens,LOF,FALSE
BRCA2,WEE1,SL,-4.20724710565653,-1.04126864895599,Double KO Screens,LOF,TRUE
BRD2,CARM1,SL,-1.50468425590206,-0.030439693085482,Double KO Screens,LOF,FALSE
BRD2,CYP4F12,SL,-2.6895560105795,-0.30290934715819,Double KO Screens,LOF,FALSE
BRD2,LARS2,SL,-3.29592307170685,-0.355457519046773,Double KO Screens,LOF,FALSE
BRD2,LIG1,SL,-1.33429893083045,0.407452213623122,Double KO Screens,LOF,FALSE
BRD4,KDM5C,SL,-1.35169477965817,0.162619243032656,Double KO Screens,LOF,TRUE
BRD4,MAP2K1,SL,-2.6368694197942,-0.934853002244436,Double KO Screens,LOF,TRUE
BSG,GPI,SL,-1.50953951759908,-0.393986700788363,Double KO Screens,LOF,FALSE
BUB1B,CENPK,SL,-2.81132289383248,-1.1656852116254,Double KO Screens,LOF,TRUE
BUB1B,CENPM,SL,-3.05016297855877,-1.45407899038213,Double KO Screens,LOF,TRUE
BUB1B,LEO1,SL,-1.07105118869284,0.388501906641795,Double KO Screens,LOF,FALSE
BUB1B,SKA3,SL,-1.23217650951393,-0.372585244287707,Double KO Screens,LOF,TRUE
BUB1B,WDR61,SL,-1.72721684185304,0.72419187353106,Double KO Screens,LOF,FALSE
CAMK1D,GMPS,SL,-3.94646394687414,-1.56236959023468,Double KO Screens,LOF,FALSE
CAMK1D,PIK3CD,SL,-1.35757050554783,1.45579457043845,Double KO Screens,LOF,TRUE
CAMK2G,CYP4F12,SL,-2.71291961625758,-0.713489254421769,Double KO Screens,LOF,FALSE
CAMK2G,ERBB2,SL,-2.12723278904036,0.0707277636848788,Double KO Screens,LOF,FALSE
CAMK2G,GPX1,SL,-4.34484287805641,-1.68602668778608,Double KO Screens,LOF,FALSE
CAMK2G,LCK,SL,-0.393350821868493,0.933724418563547,Double KO Screens,LOF,FALSE
CAMK2G,MAPKAPK2,SL,-2.37480334336941,0.0609374650228078,Double KO Screens,LOF,FALSE
CAMK2G,PIK3CG,SL,-2.7295239458234,-0.590835382466645,Double KO Screens,LOF,FALSE
CAMK2G,PRSS8,SL,-0.317113746778084,1.22149869021883,Double KO Screens,LOF,FALSE
CAPZB,LEO1,SL,-1.64660977857116,0.280187202603304,Double KO Screens,LOF,FALSE
CARM1,FABP4,SL,-6.96616664077554,0.0307126248407908,Double KO Screens,LOF,FALSE
CASP8,CDK9,SL,-1.91973325962696,0.772737422039247,Double KO Screens,LOF,FALSE
CASP8,CHEK1,SL,-3.21539884844015,-0.699347529383931,Double KO Screens,LOF,TRUE
CASP8,MTOR,SL,-2.85587904330738,-0.85410751847712,Double KO Screens,LOF,TRUE
CASP8,VHL,SL,-1.74911475591956,-0.362108803360931,Double KO Screens,LOF,FALSE
CCNK,LEO1,SL,-2.2382899278307,0.0308767123545697,Double KO Screens,LOF,TRUE
CDC25A,EHMT2,SL,-1.43425986808484,1.14077369739969,Double KO Screens,LOF,FALSE
CDC25A,ERBB2,SL,-2.00631480779474,0.0823025447003391,Double KO Screens,LOF,TRUE
CDC25A,FGFR3,SL,-1.79582331310515,0.17396044959124,Double KO Screens,LOF,FALSE
CDC25A,HMGA1,SL,-1.60587468351105,0.398660685522865,Double KO Screens,LOF,FALSE
CDC25A,MASP2,SL,-1.47507198589535,0.04142304551116,Double KO Screens,LOF,FALSE
CDC25A,OXT,SL,-4.57669337849822,-1.47976429123775,Double KO Screens,LOF,FALSE
CDC25A,PIK3C2B,SL,-1.81707831439994,0.671408503748303,Double KO Screens,LOF,FALSE
CDC25A,PIK3CB,SL,-2.18009875364554,-0.180014858051683,Double KO Screens,LOF,FALSE
CDC25A,PIK3CD,SL,-1.63022399573672,0.382804872750662,Double KO Screens,LOF,FALSE
CDC25A,PIK3CG,SL,-1.53605030680241,0.693066499714535,Double KO Screens,LOF,FALSE
CDC25A,PRKCD,SL,-1.80276770274718,0.457957876297314,Double KO Screens,LOF,FALSE
CDC25A,RELA,SL,-4.23250855016975,-1.15252695037117,Double KO Screens,LOF,TRUE
CDC25A,SLC16A8,SL,-0.505234795385553,0.826158301101726,Double KO Screens,LOF,FALSE
CDC25A,SRC,SL,-2.75247766266318,-0.651795938627656,Double KO Screens,LOF,TRUE
CDC25A,TK1,SL,-3.88585590804223,-0.693327429107135,Double KO Screens,LOF,TRUE
CDC25B,IGF1R,SL,-3.04385275267069,-0.0997658770347277,Double KO Screens,LOF,FALSE
CDC25B,INPP1,SL,-1.03175838378895,0.651609913881569,Double KO Screens,LOF,FALSE
CDC25B,PIK3CB,SL,-1.09012104297659,1.75518630783343,Double KO Screens,LOF,FALSE
CDC25B,PRKCD,SL,-2.19803360642982,0.631379495348647,Double KO Screens,LOF,FALSE
CDK4,ERBB2,SL,-2.44756097795443,-0.369588699852317,Double KO Screens,LOF,TRUE
CDK4,HDAC1,SL,-4.20298927613577,-0.395263177660193,Double KO Screens,LOF,TRUE
CDK4,TOP1,SL,-1.97641662927021,0.914384779253699,Double KO Screens,LOF,TRUE
CDK4,VHL,SL,-1.28449968049578,0.210439526444,Double KO Screens,LOF,FALSE
CDK5,IGF1R,SL,-0.880573327298288,0.904695247719913,Double KO Screens,LOF,FALSE
CDK5,PIK3CA,SL,-1.5566154424987,-0.205376843256469,Double KO Screens,LOF,FALSE
CDK5,PPP1CC,SL,-1.762665830299,-0.659952690383595,Double KO Screens,LOF,FALSE
CDK8,NDUFA4,SL,-1.37359515275458,0.117613019792407,Double KO Screens,LOF,FALSE
CDK8,TK1,SL,-2.73473280342222,0.22666554589279,Double KO Screens,LOF,FALSE
CDK9,CHEK1,SL,-1.32565468394132,-0.495242279678558,Double KO Screens,LOF,TRUE
CDK9,PDGFRA,SL,-2.20561892254904,-0.930972686540449,Double KO Screens,LOF,FALSE
CDK9,PIK3CA,SL,-1.98170926080641,0.0605125823146813,Double KO Screens,LOF,FALSE
CDK9,RRM2,SL,-1.64803610385506,0.0415591629049526,Double KO Screens,LOF,FALSE
CDK9,RUNX1,SL,-1.08855169360469,1.20100945061264,Double KO Screens,LOF,TRUE
CDK9,SMAD4,SL,-3.33689304471204,-1.5687484037856,Double KO Screens,LOF,TRUE
CDK9,SMARCB1,SL,-3.20685570271542,-0.402079291457886,Double KO Screens,LOF,FALSE
CDKN1A,EHMT2,SL,-1.55379237660776,-0.219824991640818,Double KO Screens,LOF,FALSE
CDKN1A,RPS6KA2,SL,-1.54422669656083,-0.271924420597057,Double KO Screens,LOF,FALSE
CDKN1A,TOP1,SL,-1.57026509877259,0.731567777649672,Double KO Screens,LOF,TRUE
CDKN2A,IGF1R,SL,-2.57226767489358,-0.422504544648458,Double KO Screens,LOF,TRUE
CDKN2A,RRM2,SL,-2.90800545827549,0.358002757600616,Double KO Screens,LOF,TRUE
CDS1,CDS2,SL,-8.03050911606168,-4.45799084664565,Double KO Screens,LOF,TRUE
CENPM,CEP63,SL,-2.01498403174749,-0.268156593541872,Double KO Screens,LOF,FALSE
CENPM,COPS5,SL,-2.68909229400615,-0.608802284061575,Double KO Screens,LOF,FALSE
CENPM,LEO1,SL,-1.84324002715532,0.486667521562391,Double KO Screens,LOF,FALSE
CENPM,MRPL19,SL,-0.653191719099299,0.738087948220815,Double KO Screens,LOF,FALSE
CENPM,PMF1,SL,-1.9500175410701,-0.358171947648584,Double KO Screens,LOF,FALSE
CENPM,PPP2R1A,SL,-4.3493382095608,-0.714564898359083,Double KO Screens,LOF,FALSE
CENPM,SKA3,SL,-4.33195723094089,-0.642976246236484,Double KO Screens,LOF,TRUE
CENPM,WDR61,SL,-4.11019663087003,-0.306739453074758,Double KO Screens,LOF,FALSE
CENPM,ZWINT,SL,-4.9501394678094,-0.503987689895036,Double KO Screens,LOF,TRUE
CEP152,PAFAH1B1,SL,-2.42802216083177,-0.367580792583817,Double KO Screens,LOF,FALSE
CEP63,PPP2R1A,SL,-0.607342261358109,1.59928516534586,Double KO Screens,LOF,FALSE
CHD1,CKM,SL,-0.429620734672527,1.77838967934451,Double KO Screens,LOF,FALSE
CHD1,PIK3CG,SL,-4.45523877164426,-2.09611402827326,Double KO Screens,LOF,FALSE
CHD1,TK1,SL,-4.30627215005755,-1.16664752679569,Double KO Screens,LOF,FALSE
CHEK1,HSP90AA1,SL,-2.43379273717017,0.438354419990285,Double KO Screens,LOF,TRUE
CHEK1,IGF1R,SL,-2.52301993223668,-0.394640932155063,Double KO Screens,LOF,TRUE
CHEK1,MAP2K1,SL,-2.22334172156096,0.971543494790067,Double KO Screens,LOF,FALSE
CHEK1,MET,SL,-2.21403340686697,0.486719473571689,Double KO Screens,LOF,FALSE
CHEK1,MTOR,SL,-1.50888607994496,0.443234349798887,Double KO Screens,LOF,TRUE
CHEK1,PARP1,SL,-4.03021287968238,-1.01185562232219,Double KO Screens,LOF,TRUE
CHEK1,PIK3CA,SL,-2.21075247958875,0.0358330394037927,Double KO Screens,LOF,TRUE
CHEK1,SMARCA4,SL,-4.32969369522681,-0.310774067483274,Double KO Screens,LOF,TRUE
CHEK1,SMO,SL,-1.8095939246532,-0.062234114771525,Double KO Screens,LOF,FALSE
CHEK1,SRC,SL,-5.22048946098085,-1.86417158163306,Double KO Screens,LOF,FALSE
CHEK1,TYMS,SL,-3.39394474939686,-0.77678770203883,Double KO Screens,LOF,TRUE
CHEK1,VHL,SL,-1.23507370178855,0.475753981933999,Double KO Screens,LOF,FALSE
CHEK1,WEE1,SL,-2.77378392592181,-0.236464367655689,Double KO Screens,LOF,TRUE
CIT,CYP4F12,SL,-1.99317143850874,0.186622646822236,Double KO Screens,LOF,FALSE
CIT,GPI,SL,-1.6573792677912,-0.134437286229413,Double KO Screens,LOF,FALSE
CIT,GRB2,SL,-1.34661533524808,0.361928676463431,Double KO Screens,LOF,FALSE
CIT,PIK3CG,SL,-1.14337619910589,0.374292182982109,Double KO Screens,LOF,FALSE
CIT,STMN1,SL,-2.4049747943733,-0.485709753196805,Double KO Screens,LOF,FALSE
CKAP5,MFAP1,SL,-2.35803513137167,1.15512080102951,Double KO Screens,LOF,FALSE
CKAP5,UBA2,SL,-2.86573059522138,-0.0415664761717933,Double KO Screens,LOF,FALSE
COG3,LEO1,SL,-1.70178386246645,-0.253548354354434,Double KO Screens,LOF,FALSE
COG3,NUDC,SL,-5.53793374925643,1.25332112564258,Double KO Screens,LOF,FALSE
COPS2,SKA3,SL,-3.41395036425877,-0.758476236554351,Double KO Screens,LOF,FALSE
COPS5,SKA3,SL,-3.30134227264674,0.404662332072674,Double KO Screens,LOF,FALSE
CSK,TK1,SL,-1.43887544063912,0.539189937399967,Double KO Screens,LOF,FALSE
CSNK1G2,MAP3K10,SL,-1.6579955540854,0.378473563200533,Double KO Screens,LOF,FALSE
CSNK1G2,PIK3CD,SL,-1.37117639859976,0.299501950588064,Double KO Screens,LOF,FALSE
CSNK1G2,TK1,SL,-0.863527699175504,0.916275680686207,Double KO Screens,LOF,FALSE
CTNNBL1,PPP2R1A,SL,-1.04438905282476,0.428884843458461,Double KO Screens,LOF,FALSE
DAGLA,DAGLB,SL,-2.106355202162,-0.714260546067688,Double KO Screens,LOF,TRUE
DCTN2,GFI1B,SL,-1.48921431072045,0.0925117191872621,Double KO Screens,LOF,FALSE
DCXR,TK1,SL,-1.08404817415718,0.739129360981196,Double KO Screens,LOF,FALSE
DDR1,TK1,SL,-3.53442271735514,-0.771523476897892,Double KO Screens,LOF,FALSE
DDR2,TK1,SL,-5.07470204724715,-1.67668217259535,Double KO Screens,LOF,FALSE
DHODH,HUS1,SL,-1.38859959375829,0.202829098187309,Double KO Screens,LOF,FALSE
DHX37,XRN2,SL,-3.77177235723823,0.223686660471602,Double KO Screens,LOF,TRUE
DMPK,GRB2,SL,-2.40195377064931,0.500997201276216,Double KO Screens,LOF,FALSE
DMPK,MAP2K7,SL,-1.61118170557038,0.58956945556273,Double KO Screens,LOF,FALSE
DMPK,PIK3CD,SL,-1.76939505528442,-1.0509160137806,Double KO Screens,LOF,FALSE
DNAJC6,GAK,SL,-3.35427681159941,-0.189776839896302,Double KO Screens,LOF,TRUE
DNMT1,MAPK3,SL,-4.19754840097863,0.043314434770575,Double KO Screens,LOF,TRUE
DNMT1,NDUFA4L2,SL,-2.95934831084441,-0.829051574200697,Double KO Screens,LOF,FALSE
DNMT1,PLA2G2E,SL,-2.14083431109894,-0.142766236317503,Double KO Screens,LOF,FALSE
DNMT1,PRKCZ,SL,-1.73808299626098,0.618125533452261,Double KO Screens,LOF,FALSE
DOT1L,GRB2,SL,-1.77791811441069,0.19664893451391,Double KO Screens,LOF,FALSE
DOT1L,MCL1,SL,-3.04477950203977,-0.245254178653968,Double KO Screens,LOF,FALSE
DOT1L,MST1R,SL,-2.51767673798567,-0.362074378378935,Double KO Screens,LOF,FALSE
DOT1L,NR5A1,SL,-2.31920019112556,-0.496342774224685,Double KO Screens,LOF,FALSE
DSN1,HTT,SL,-1.11239058505998,1.02754251084868,Double KO Screens,LOF,FALSE
DSN1,SRRM2,SL,-0.846397593917382,0.760648181713985,Double KO Screens,LOF,FALSE
DYNC1LI1,DYNC1LI2,SL,-3.18388494353609,-0.61709727171552,Double KO Screens,LOF,TRUE
DYNLT1,DYNLT3,SL,-1.72198875722849,-0.114651021221397,Double KO Screens,LOF,TRUE
