gene	Estimate	Std..Error	t.value	Pr...t..	ctrl_mean	case_mean	ctrl_sd	case_sd	ctrl_n	case_n	rra_score	rra_p	rra_fdr	u_gene	u_neig	NICE_score
PCMT1	-0.0564546250650058	0.0366210910830336	-1.54158774070937	0.136257092172073	-0.0676325400575871	-0.12178590555372	0.0851424448750644	0.0539310200254909	22	8	0.174330948715084	0.788279122553034	0.999711429236435	0.105926271581895	0.785160989267382	-2.48687847834904
PCMTD1	0.0270972725824135	0.0580453572647723	0.466829284189088	0.64483221452983	-0.101256528448247	-0.121682538654812	0.136187776179743	0.15237702460348	22	8	0.200905221752278	0.748054983216726	0.994591034268174	0.622025198320112	0.752123191787214	-0.759629824878035
PCMTD2	-0.0221221240770957	0.0450334310738679	-0.491237810434851	0.627720574573146	-0.120144664604905	-0.141850768084177	0.111067261844361	0.0556830364339007	22	8	0.160043464151525	0.628298021310641	0.948858974064502	0.32151189920672	0.662155856276248	-1.54697504277345
PCNA	-0.0775009981322816	0.061710592798369	-1.25587836087567	0.22124909930451	-2.44395853157089	-2.52843604924715	0.147362103643583	0.0742645505893401	22	8	0.180333080215838	0.91386413888814	0.999711429236435	0.148390107326178	0.892953803079795	-2.02113104441066
PCNP	0.0390922458452963	0.05350919380391	0.730570637796449	0.472113672937946	-0.379629539717859	-0.334028646336404	0.129131774896661	0.102080486119537	22	8	0.324550279950306	0.894503267285773	0.999711429236435	0.705272981801213	0.874941670555296	-0.482768399956023
PCNT	-0.0108297852537335	0.0569316202371216	-0.190224434306053	0.850733095771676	-0.182947121642523	-0.179579422409393	0.154241057207302	0.083480420825118	22	8	0.0055432920043106	0.110892782077731	0.461085044611131	0.40569295380308	0.24050396640224	-2.3271773741742
PCOLCE	-0.00516992611794051	0.0415013553018286	-0.124572464690393	0.901899559741868	-0.02220603163059	-0.0262863019685749	0.0938841117711275	0.115893282001452	22	8	0.0308848807710252	0.265378058331515	0.688671807949184	0.426598226784881	0.385347643490434	-1.80552201159752
PCOLCE2	0.0330872830385886	0.0297816778324948	1.11099459287304	0.277577444231298	-0.0436861701824383	-0.034804805818823	0.0621575744595173	0.0913169498672026	22	8	0.0319596387125087	0.226158887840889	0.638803252557797	0.798880074661689	0.353989734017732	-1.26303180499067
PCP2	-0.0178941534723921	0.031842167963178	-0.561964043813999	0.579351549475356	-0.0128828146665984	-0.0223919666192249	0.0726657049206272	0.0708094310214142	22	8	0.0144204674917017	0.207531331867922	0.614451014358879	0.301073261782548	0.337750816612226	-2.28584853356646
PCSK1	-0.00133085759287304	0.0223871608915857	-0.0594473591054257	0.953088031887791	-0.00132336690189957	0.0132148105609602	0.0514428885809531	0.05630848926434	22	8	0.315421337478471	0.925017244807018	0.999711429236435	0.447596826878208	0.901819878674755	-0.907202861668641
PCSK7	0.00976008370614016	0.062466895352424	0.156244097790934	0.877147464757156	-0.00220907440554936	0.0141953226631685	0.155734735269719	0.0903689364080592	22	8	0.0768433428593287	0.448555843708563	0.847070120785557	0.51899206719552	0.529538030797947	-1.29161697325899
PCSK9	0.000601320748828203	0.0575511637438728	0.0104484550738945	0.991749860055321	-0.267114104912992	-0.296576261277229	0.139365905537537	0.114242375409761	22	8	0.00355571663448026	0.072319497264362	0.363634048711207	0.470461969202053	0.198786747550163	-2.36956280302925
PCYT1A	0.0519875117868544	0.152051278240635	0.34190775893761	0.735396174824824	-0.788036721004974	-0.775788150023565	0.351034662786794	0.320071809475275	22	8	0.0699599422767914	0.505914768280478	0.88194556655538	0.579188054129725	0.573495100326645	-1.10213394880689
PCYT2	-0.0201384659226899	0.0376384363247478	-0.535050546439641	0.597538025303216	-0.0711682070755797	-0.0729036557479607	0.0829847694137806	0.0999993850188196	22	8	0.250887674519595	0.882478442244932	0.999711429236435	0.308352776481568	0.863555762949137	-1.32320757892546
PDAP1	-0.162067832247939	0.0877674556494383	-1.84655953677491	0.0771791784995133	-0.757657749059351	-0.986180514648483	0.214006638480922	0.24475070367604	22	8	0.0483227688479689	0.329338122043864	0.752690904238936	0.070648623425105	0.437050863275782	-3.47774235319436
PDC	-0.0518588178690057	0.0292495302906451	-1.77297950954077	0.088925633562917	-0.072649319120872	-0.126283068808804	0.0625847644083288	0.0946934624839949	22	8	0.0134990940133485	0.127512262075508	0.491851680921022	0.0781147923471769	0.25916938870742	-3.89984925801908
PDCD11	0.187384772000699	0.103326535378519	1.81352032480569	0.0822766171558408	-1.33199725014753	-1.25219950305359	0.223373727671444	0.384706831863306	22	8	0.907414906306055	0.999843920648041	0.99985405892136	0.923471768548763	0.999906672888474	-0.079708381337783
PDCD2	0.171588952770984	0.164617519373889	1.04234927985558	0.307636431769236	-0.950300372517473	-0.922635279152152	0.400601421214358	0.545389439835704	22	8	0.669815759637255	0.991369864173011	0.999711429236435	0.785347643490434	0.979654689687354	-0.262183928154651
PDCD2L	0.01061518706046	0.0384628926612843	0.275985146357567	0.784922030901275	-0.00413674718013904	0.00543102654257958	0.0823613137272893	0.104944716913461	22	8	0.653665858048	0.985055387689386	0.999711429236435	0.557256182921139	0.969668688754083	-0.615531035175089
PDCD5	0.134226851910064	0.0541371305315786	2.47938615497489	0.0205755065504869	-0.417352759806559	-0.304277201119502	0.110987120794495	0.152550111345794	22	8	0.326403295303004	0.930810885067405	0.999711429236435	0.972375174988334	0.907979468035464	-0.124547079427743
PDCD6	-0.0519400191483286	0.0785124968968569	-0.661550978522095	0.514560884456128	-0.35705573803928	-0.400288916550365	0.191268169668104	0.148639832921768	22	8	0.102403193588723	0.666237513449639	0.96498039194532	0.274941670555296	0.690247316845544	-1.66190162628576
PDCD6IP	0.0524085813938106	0.105562785790909	0.496468343471134	0.624080799366339	-0.359398642815068	-0.389037827928698	0.231637414167115	0.316724414358813	22	8	0.0616763779397919	0.518370729835395	0.890015525852802	0.631917872141857	0.582267848810079	-0.999820558218923
PDCD7	-0.0872543823052864	0.0901641620823127	-0.967727978502479	0.342831877751494	-1.0243483218993	-1.08980220999618	0.234450513850563	0.152239559548498	22	8	6.71769170332702e-06	0.000243447272343532	0.00751739920219293	0.20522631824545	0.0323845076994867	-5.01371704531374
PDCL	0.0449373472822559	0.120594070132086	0.372633142185485	0.71269208575436	-0.376450285582659	-0.289384213972129	0.278959628767378	0.266768469244044	22	8	0.132416631806238	0.721218815825652	0.987459699919737	0.590293980401307	0.73037797480168	-0.841327699449276
PDCL2	-0.0837263624432001	0.0391223429803329	-2.14011626259935	0.0427153709484936	-0.144624722211395	-0.200151276173409	0.0857452078652	0.117981384417443	22	8	0.367980720498536	0.931731280723113	0.999711429236435	0.0454503033131125	0.909379374708353	-3.18612870278309
PDCL3	0.328110555699866	0.102603915937314	3.19783658062648	0.00386085254708881	-0.721202882417205	-0.350173214428496	0.26384853919243	0.209271256528203	22	8	0.0166616498059565	0.169315855374369	0.559771487299094	0.992347176854876	0.302473168455436	-1.20344496102272
PDE11A	0.0301354961271529	0.0329191178200594	0.915440574436953	0.369067280311327	-0.0839542900018896	-0.0355165002730856	0.0813592828182408	0.105639912236637	22	8	0.0861555424281916	0.580888646076938	0.925633741390027	0.755389640690621	0.627158189454037	-0.747078056862349
PDE12	-0.101178274277072	0.065378199332683	-1.54758429124389	0.134808843412844	-0.323673583520324	-0.4308295335736	0.155848864442408	0.193871017470697	22	8	0.00366231221519562	0.0478674273078139	0.290101517875128	0.104993000466636	0.165002333177788	-4.05565725797925
PDE1B	0.020088028284152	0.0398483053557278	0.504112486210522	0.618778989223114	-0.0216956871520425	-0.0128259125672902	0.104469969177868	0.0734549415407637	22	8	0.207714832996137	0.84239646716893	0.999711429236435	0.634904339710686	0.829024731684554	-0.641786228700593
PDE1C	-0.00126198660402326	0.0424814266734892	-0.0297067848903204	0.976546558194671	-0.0313714787080329	-0.0514491191044215	0.104191532164882	0.0736082546083066	22	8	0.185801046553093	0.808618936034941	0.999711429236435	0.455716285580961	0.801399906672889	-1.00728004108121
PDE3B	-0.0240894733996583	0.0429629186856422	-0.560703838021804	0.580196924921244	-0.000747834559600553	-0.0376462845156854	0.102572106511925	0.0568265039111819	22	8	0.0797408029236207	0.59132596790933	0.931088574011531	0.301633224451703	0.635044330377975	-1.652603959174
PDE4A	0.00695049442483351	0.038713391041352	0.179537215363265	0.859023086639503	-0.12020931826748	-0.12488807638363	0.0849523605907761	0.0861587925058667	22	8	0.00616950583432655	0.0912482976685092	0.413764498314886	0.526178254783015	0.220531964535698	-2.15382786695439
PDE4B	0.0143012482634665	0.0346676249451844	0.412524604326926	0.683616836943823	-0.0289532580262872	-0.0487764590892221	0.0852629302574802	0.0951222929812025	22	8	0.00305364553287156	0.0556436676381034	0.315530972373618	0.603546430237984	0.176294913672422	-2.24052934686725
PDE4C	-0.0354690062909656	0.0504671179101007	-0.702814183963271	0.488933304220785	-0.0448492836045319	-0.0719523110812166	0.108488385633872	0.10956332969979	22	8	0.0398434132305092	0.339383121414201	0.759818250303627	0.264955669622025	0.446663555762949	-2.13414239087407
PDE4D	0.0331949104867385	0.0524855127306684	0.632458534930955	0.533067068972167	-0.0669214267220081	0.000775081222425304	0.0892953990992592	0.191873020427261	22	8	0.00343911637619991	0.0618335749167381	0.331771034167676	0.673541763882408	0.186374241717219	-2.07520384932727
PDE6B	-0.028258887667622	0.0358336736032142	-0.788612632367317	0.438059426074412	-0.0108463693144847	-0.0359677657723552	0.0812458143357259	0.104460572301074	22	8	0.132907263460144	0.75342637612732	0.99693911375975	0.247876808212786	0.755576294913672	-1.67509791369178
PDE6D	0.050611323130188	0.0336275141347154	1.50505692830679	0.145357692329611	-0.0293516501489929	0.0165749273961618	0.0799844441685386	0.04660899806534	22	8	0.209338124788863	0.851374194455787	0.999711429236435	0.878488100793281	0.835557629491367	-0.309208873633979
PDE6G	0.0183186482020898	0.0320425343916295	0.571697855675087	0.572842679587308	-0.149607311219507	-0.1179415783771	0.0749842479488151	0.0589790570849791	22	8	0.0357150834788175	0.362890541229802	0.777265313145202	0.655529631357909	0.466822211852543	-1.18411856906284
PDE6H	0.0497024552074204	0.0344345949103268	1.44338724869142	0.161838324901237	-0.0442091561246499	-0.00151125722256505	0.0789272298210868	0.066115316408842	22	8	0.242984789208019	0.872386683452832	0.999711429236435	0.86756882874475	0.853756416238917	-0.300169781580991
PDE7A	-0.0242960755561975	0.0399725644320615	-0.607818785244359	0.54901662530214	-0.0600933533102053	-0.126671151723681	0.101144241604555	0.121021213084856	22	8	0.048618171730753	0.389224004628047	0.799633192422653	0.289314045730285	0.48670088660756	-1.96034805790724
PDE8B	0.0424250901861783	0.0369770310482661	1.14733630536213	0.262551933550737	-0.0311424303087752	-0.0365224382007872	0.0910559240198913	0.157045277477503	22	8	0.206783706445478	0.828719561174498	0.999711429236435	0.806066262249184	0.818852076528231	-0.41544115480891
PDF	-0.0193926869196483	0.031469122542509	-0.61624492050747	0.543534225354516	-0.0855950861683968	-0.110934575245271	0.0680690632139694	0.0768639342424882	22	8	0.0771523046483777	0.599620303249513	0.934084221559937	0.286980867942137	0.641530564629025	-1.69223817816496
PDGFA	-0.0338456780397202	0.0349558738691158	-0.968240077946487	0.342581346889117	-0.00143990513336012	-0.0452439035428337	0.0844552846602039	0.0717677312184702	22	8	3.09536524015298e-05	0.00107124990058673	0.0217807261570906	0.205132991133924	0.0491833877741484	-4.59629613231043
PDGFC	-0.0123069058423687	0.0337461133483208	-0.364691059836706	0.71853588122483	-0.0272436619163941	-0.0498251281254775	0.0694023410433145	0.0893300557796215	22	8	9.20712903650163e-05	0.00178288016925633	0.0319237576331179	0.357536164255716	0.0558096126924872	-3.91432791716407
PDGFRA	-0.0158023877788971	0.0786824657226918	-0.200837475462334	0.842517970347383	-0.202187954664544	-0.25324116672541	0.168625481681248	0.203181271004062	22	8	0.00621833557849573	0.120496186135946	0.479818201314674	0.402426504899673	0.251049930004666	-2.29234623063064
PDGFRB	0.0443912792517611	0.0511210077392483	0.868356889171408	0.393799653477904	-0.109624878783958	-0.0618608677373759	0.122551806073254	0.0660246606379942	22	8	0.0841747241642096	0.690088483807173	0.973830910574722	0.743537097526832	0.708632757816146	-0.640754477221755
PDHA1	-0.116991306549703	0.0980955543906906	-1.19262597858161	0.2446741832012	-0.0567784671221078	-0.207566162359521	0.189368262152054	0.284145289972575	22	8	0.0322318614667971	0.373927554805776	0.785787800459253	0.160709286047597	0.475781614559029	-2.57095454589162
PDHB	-0.172039934503963	0.117494215187267	-1.46424174355954	0.156104596496961	-0.138297332264638	-0.305535151720359	0.202813633751818	0.387036950530837	22	8	0.0127864659638646	0.195968337611152	0.601255724058095	0.116005599626692	0.325898273448437	-3.27528680734515
PDHX	-0.0473432172774473	0.0478979858847271	-0.988417704898594	0.332809067289645	-0.0646157367624245	-0.109440812491967	0.114800444399792	0.0785255520665676	22	8	0.177085640831192	0.813160228789257	0.999711429236435	0.200373308446104	0.806159589360709	-1.82304666441593
PDIA2	-0.0358119728540676	0.0393512638829416	-0.910059025311045	0.371841084910924	-0.0225256444062214	-0.0244171697812247	0.0729724804076198	0.146268475527183	22	8	0.0657561475021734	0.496333502325547	0.874316276849756	0.218292113859076	0.567428838077461	-2.08856107427096
PDIA3	0.0306170488932733	0.0413538887607309	0.740366862967115	0.466259280927337	-0.110643599211675	-0.0537659519741467	0.100339715670693	0.0902570526643238	22	8	0.0206432597317354	0.287662776113133	0.712178060548111	0.708166122258516	0.403919738684088	-1.25161566423413
PDIA4	-0.00695354523728763	0.031355999491363	-0.221761237086478	0.826375880365059	-0.0606720812002225	-0.118175536147662	0.0858455521308754	0.131175852906616	22	8	0.0263475960870313	0.301234910915811	0.728389513430444	0.396733551096594	0.413532431171255	-1.80750971625708
PDIA6	-0.0189220446510034	0.0506524344420733	-0.373566342060871	0.712006603895715	-0.0204743500757166	-0.0475688027087138	0.114671018943246	0.118752382734731	22	8	0.355396567307375	0.968016083584823	0.999711429236435	0.355296313579095	0.950723285114326	-1.08533538284279
PDIK1L	0.0482363121621299	0.0376071959794307	1.2826351687723	0.211869879389069	-0.0513102420143024	0.00645389227793469	0.0868332695860604	0.0637851774823288	22	8	0.0219949855621106	0.195880983155557	0.601221636926897	0.835184321045264	0.325804946336911	-1.30155923552746
PDK1	0.0042895210090057	0.0245262270877009	0.174895265939895	0.862629025289914	-0.00921488868040189	0.01832076517939	0.0465015172764395	0.0872614853541826	22	8	0.0152958688128473	0.199865313010825	0.604959556189544	0.523938404106393	0.33037797480168	-1.75389905276571
PDK2	-0.0986962962349029	0.0428520998006688	-2.30318459758097	0.030241729106833	-0.144119722958802	-0.220046804348869	0.0940702848283865	0.125510524077033	22	8	0.0282908028967364	0.279619240979349	0.703286630940082	0.0363975734951003	0.397480167988801	-4.23586340676845
PDK3	-0.100232601432087	0.0364784290735409	-2.7477225302114	0.0112065714015547	-0.0487244266176435	-0.115349832513023	0.0670175096006233	0.13330303141854	22	8	0.00304018490763285	0.0322858792312329	0.232958381119637	0.0190387307512832	0.138590760615959	-5.93750977073434
PDLIM7	0.00840160710752429	0.0552233275806181	0.152138733314452	0.880349261470952	-0.00831880918097035	0.0245573740295718	0.132591200574627	0.0857590271360305	22	8	0.35004727415091	0.949865551230975	0.999711429236435	0.517685487634158	0.930284647690154	-0.730652054732886
PDP2	0.00822163117252213	0.0416093381772992	0.197591010399863	0.84502903894602	-0.0991051336696025	-0.0960917341850923	0.0725339067378726	0.163767460952191	22	8	0.00115989976666275	0.0115702153995801	0.122747384164853	0.531871208586094	0.0942603826411572	-2.99304820614505
PDPK1	-0.194012617086686	0.163696989072344	-1.18519355906384	0.247544179308333	-0.907202666700726	-1.07894248762641	0.399251346775214	0.159699171994792	22	8	0.00212966774375591	0.045051540986413	0.280166721804652	0.162389174055063	0.160802613159123	-3.64533718707885
PDPR	-0.0109091225448509	0.0571363841216474	-0.190931272823016	0.850185413744264	-0.243285190187655	-0.253413912886407	0.118348678295859	0.139281577892786	22	8	0.0241534501742848	0.217868088787479	0.627610993243616	0.405319645356976	0.347083527764816	-1.96126908935546
PDRG1	0.177086933324617	0.111310681190575	1.59092489085954	0.124713914191571	-1.71102794237482	-1.46427883897144	0.234998610766405	0.326295416791062	22	8	0.0136818876775135	0.128950719670041	0.494258394360565	0.892953803079795	0.260849276714886	-1.45703295403574
PDS5A	-0.0107965212584298	0.08850173478364	-0.12199219919049	0.903920925918474	-0.277248416415843	-0.26394489809354	0.230099774049478	0.293360508126675	22	8	0.00051402499252881	0.0166292357942894	0.155346348331134	0.427624825011666	0.107046196920205	-3.08400383567254
PDS5B	0.0859797999594768	0.069008719780148	1.24592660512173	0.224817207159265	-0.143537504860172	-0.0423631239050666	0.142516841174785	0.189947034213946	22	8	0.0112381857343223	0.183141118210816	0.582667143041302	0.826038264115726	0.3142323845077	-1.3487366706854
PDSS1	-0.0585235150789137	0.058903770702933	-0.99354446040582	0.33035689421308	-0.231923835587609	-0.258212799801595	0.145458483940441	0.121934033929155	22	8	7.50831175264428e-05	0.00199797255421954	0.0347536946728284	0.198880074661689	0.0574895006999533	-4.47120622018322
PDSS2	-0.118933503996534	0.0491239112416826	-2.42109190799972	0.0234018779305101	-0.161025193283962	-0.220837511541303	0.121225892298894	0.163963371023663	22	8	0.017749791233809	0.199324297805115	0.604132579846328	0.0322911805879608	0.32991133924405	-4.54189246242696
PDX1	0.0135858020078938	0.028097378334484	0.483525610331406	0.63310486549458	-0.0409998318667003	-0.0271102401177558	0.0650274146757781	0.0603935681128165	22	8	0.0027122236533875	0.0341930307902355	0.2379080031931	0.627904806346244	0.143723751749883	-2.4052289187549
PDXDC1	0.0285272776388637	0.0396827131404315	0.718884254156455	0.479153686276201	-0.139543829577621	-0.117839535557084	0.102114871693559	0.0686218153732641	22	8	0.413154552370157	0.934949616895005	0.999711429236435	0.702753149790014	0.912459169388707	-0.444361527515744
PDXK	0.00654309635704087	0.032215596735398	0.203103372902958	0.840766355990721	-0.0394787249354041	-0.0452795359729988	0.0739423778031685	0.0719584969184359	22	8	0.00549183119760102	0.0882482072824356	0.407577388375559	0.533271115258983	0.216518898740084	-2.15880276836428
PDZD11	-0.0402762735704912	0.0285318560535328	-1.41162472903701	0.170894491755969	-0.0537718526088733	-0.0894825700268109	0.0667337581243273	0.0436771726312583	22	8	0.0649923392676581	0.421566822319844	0.827364620945875	0.124218385440971	0.509472701819879	-2.76009309563849
PDZD3	-0.00572202211620831	0.042003323692119	-0.136227841352515	0.892777427450991	-0.12262879601839	-0.106991431025741	0.104176938735283	0.0777269263432201	22	8	0.12566164077113	0.581576305307654	0.925633741390027	0.423985067662156	0.628091460569296	-1.32312652741718
PDZD4	-0.0456191431614884	0.0361902256709847	-1.26053768153381	0.219593447872808	-0.0953916117718011	-0.140162763748799	0.0822053284801087	0.0589977202171885	22	8	0.110689197445503	0.452238316926619	0.849533243192135	0.146896873541764	0.532244517032198	-2.54867675568147
PDZD7	0.0182280550359331	0.0242302436724648	0.752285254838251	0.459194760500456	-0.0997462941401823	-0.0718167164492474	0.0612216290013718	0.049636385581804	22	8	0.403457910013329	0.926397821013206	0.999711429236435	0.711245916938871	0.903033131124592	-0.442733070419319
PDZD8	0.0245612266849181	0.0383241438117489	0.640881288974509	0.527672600060341	-0.00482107559060454	0.00555303694012148	0.0827520037423088	0.0892406432580816	22	8	0.0519050797513075	0.289836587152864	0.714906015886109	0.676621558562763	0.405412972468502	-1.29349220635286
PDZD9	0.0540930082717278	0.0509004050142709	1.06272255115773	0.29848466289789	-0.0418154077690286	0.0203604545636479	0.117412828124237	0.0852289671143076	22	8	0.281918228835385	0.767383898214921	0.999455265512688	0.790107326178255	0.767802146523565	-0.499809687565556
PDZK1	-0.0465054480261771	0.0638293277581588	-0.728590597137107	0.473302192714525	-0.373776077134001	-0.409542542515246	0.154985966700191	0.162033929246241	22	8	0.00134342582937815	0.0229804862608448	0.188253754040483	0.260009332711153	0.122025198320112	-3.45056546553653
PDZK1IP1	0.0433471519733771	0.0606564692631531	0.714633616165804	0.481729364002543	-0.28074816374363	-0.285127892062293	0.140049401154873	0.158893400518616	22	8	0.623973812577055	0.976633420968607	0.999711429236435	0.701819878674755	0.959589360709286	-0.395328326256019
PEA15	0.016834452079532	0.0287224116759137	0.586108585500471	0.563274685610392	-0.00415845810803539	0.0319028181657159	0.0758431485223513	0.0855396268988532	22	8	0.0321515277942648	0.261015240736764	0.683307672732573	0.66028931404573	0.381941203919739	-1.37756578405863
PEAR1	-0.0233901635066047	0.0398171715411803	-0.587439102308255	0.562395437584748	-0.173898829834505	-0.216883393156569	0.0738834512281402	0.148203043914478	22	8	0.172101139279736	0.67013792956132	0.965275673912453	0.294913672421839	0.693887074195054	-1.58651865034014
PEBP1	-0.0113909209819972	0.0304306078712931	-0.374324464045389	0.711449907618763	-0.0808682962360981	-0.0842791972378817	0.0666436305353408	0.075094370490872	22	8	0.023939111268677	0.316986435525064	0.741429639701697	0.355016332244517	0.427344843677088	-1.88575547949298
PECR	0.040627209892574	0.0447138423180095	0.908604758312405	0.372593009588043	-0.13192049617665	-0.0706468470776925	0.0970783072751119	0.119408965761981	22	8	0.391705763472133	0.951805681568441	0.999711429236435	0.753616425571629	0.932711152589827	-0.352531475820347
TMEM189	-0.0147791000166814	0.0410090484376376	-0.360386319110913	0.721710674800361	-0.0532304414191295	-0.124451688558146	0.0793988276539522	0.182514328317627	22	8	0.244085424733833	0.802736055861022	0.999711429236435	0.358936070928605	0.79682687820812	-1.25172882234872
PEF1	-0.0234030594914725	0.0616689155412442	-0.379495233312811	0.707657339136256	-0.41475789064777	-0.479913598094622	0.137557352134978	0.17328277062965	22	8	0.0792989458484889	0.544215851246385	0.904878079697	0.353243117125525	0.601399906672889	-1.54909390564694
PELI3	0.0256718940893189	0.0488465484268574	0.525562090180433	0.60401496756209	-0.0796308643802162	-0.0518514872494725	0.0953628653178823	0.129115073862794	22	8	0.385868233816184	0.886433491067996	0.999711429236435	0.642183854409706	0.867288847410173	-0.585263839055536
PELO	-0.00962232076137723	0.12511722905307	-0.0769064407372372	0.939335524880704	-0.619102313885628	-0.557683175566116	0.308870498646259	0.231824931615279	22	8	0.154907344829698	0.803171994141645	0.999711429236435	0.441063929071395	0.797106859542697	-1.04533198212235
PELP1	0.116091855078694	0.137076003284463	0.846915961196927	0.405408321946251	-0.929513416990203	-0.799980860355068	0.328825024783934	0.359954268054509	22	8	0.00690771298161518	0.13223150471106	0.499950802039169	0.737284181054596	0.264489034064396	-1.63473735710962
PEMT	0.0445405174911411	0.0256643033404608	1.73550463849612	0.095476015513997	-0.0379415668574265	-0.00146427008086191	0.0692946378382122	0.0683667208999537	22	8	0.0517163893192917	0.438528421394695	0.840235960219184	0.913392440503966	0.521791880541297	-0.74107612136289
PER2	0.0489987172256377	0.038553108297723	1.27094077207081	0.215930947242357	-0.113060040231839	-0.0851257406817343	0.0958053480178921	0.0942568133822	22	8	0.0104501474226818	0.140976875135704	0.513927376246885	0.832571161922539	0.274008399440037	-1.47783309916717
PER3	0.0182619160316201	0.049741978766151	0.367132882217528	0.716737300236673	-0.0585718984497633	-0.0298915096290947	0.119454458324101	0.0587927460894716	22	8	0.0159322225609017	0.169518255622628	0.560095007399462	0.588427438170789	0.302659822678488	-1.72544746110902
PERP	-0.00435662699951583	0.0367078479836748	-0.118683803023631	0.906513673139349	-0.0202661400502265	-0.0202979983850265	0.0817799537237359	0.0897920495121568	22	8	0.0313207874780729	0.260521199839364	0.682514585887234	0.428651423238451	0.381707886140924	-1.81021088245271
PES1	0.283539080532931	0.105679202104519	2.6830168556014	0.0130026780731078	-1.17134017595938	-0.905736541975083	0.260154207698632	0.286887122084861	22	8	0.638723269514837	0.998434489497745	0.999711429236435	0.979934671021932	0.991880541297247	-0.0284219727900359
PET100	-0.0577199352509076	0.0318758959513686	-1.81077060042384	0.0827136585329412	-0.140229023193762	-0.153953226565908	0.0697941948372106	0.131498634140334	22	8	0.000995511561582064	0.0154403261952752	0.148172922059093	0.0745683621091927	0.104153056462902	-4.85793272710782
PET117	-0.141586232749495	0.0932147286812337	-1.51892554698815	0.141846011014162	-0.139400727220853	-0.27547333152306	0.228915910146277	0.190986726252478	22	8	0.0499301029430798	0.310871702635096	0.736781750439073	0.109752683154456	0.421931871208586	-3.07243720006218
PEX1	-0.128265961631223	0.0420448460489929	-3.05069404896288	0.0054998240163456	-0.279527250851327	-0.407484671140506	0.0782159927561959	0.116138402076735	22	8	0.103563027808775	0.602555339705457	0.934987098671298	0.0121325244983668	0.644423705086328	-4.85126429951638
PEX10	-0.0220440539552157	0.0395161302656706	-0.557849511250508	0.582113944307514	-0.138501355454123	-0.138500110513291	0.0866922913414726	0.0971674879436783	22	8	0.146420397986836	0.762736377798666	0.999054611914554	0.302193187120859	0.763322445170322	-1.4667635088428
PEX11B	-0.00822645396995783	0.0458859773056386	-0.179280347788232	0.859222544416277	-0.250234391132919	-0.267170798746104	0.0823544637687245	0.143223222477063	22	8	0.0279979293800075	0.268235190843468	0.691792815572628	0.409706019598693	0.387680821278581	-1.83988830531008
PEX12	0.0275332054230826	0.0470116277066338	0.585667988245328	0.563566001664705	-0.113611305069766	-0.0771722367174163	0.110601880473257	0.0775146368478869	22	8	0.280294387932701	0.923527544742529	0.999711429236435	0.660102659822679	0.900326644890341	-0.520357553608811
PEX13	0.0343451615911305	0.0533854024691237	0.643343685776175	0.526101132724169	-0.175517590688281	-0.113362364593976	0.126835557718977	0.0962426165661158	22	8	0.226481279644081	0.873935149977018	0.999711429236435	0.67736817545497	0.855716285580961	-0.545356719992439
PEX14	-0.00705051042642815	0.0405378495292011	-0.173924135303462	0.863383802698208	-0.0383836368342022	-0.0595712109182067	0.101988161041777	0.0514910088474693	22	8	0.141813059474429	0.748442674479092	0.994828085613953	0.411199253383108	0.752309846010266	-1.17328439116947
PEX16	0.0456120834609627	0.0324425832042461	1.40593254161688	0.172559342758539	-0.0921694658098423	-0.0308557227818799	0.0748461914583268	0.0733388923799798	22	8	0.0266774373502968	0.257340370775834	0.676402299306112	0.859076061595894	0.380401306579561	-1.11842632780556
PEX19	-0.016507641449419	0.0456667374161	-0.361480639595663	0.720903115243101	-0.107972868856155	-0.108316509775607	0.0938254601410405	0.118755004633288	22	8	0.0212982876615858	0.243434679079764	0.659006464842651	0.358656089594027	0.369202053196454	-2.02180253250791
PEX2	-0.0645771074593787	0.050240031763982	-1.28537154918113	0.210928152281582	-0.0506350860713006	-0.123262792139386	0.107965617000121	0.126958070253077	22	8	0.0500126827307186	0.425070536241583	0.829925436557682	0.143537097526832	0.51217918805413	-2.61024249634404
PEX26	0.0585188491802815	0.0467911647865443	1.2506388641368	0.223122256680075	-0.107048956925336	-0.0572383356271563	0.109885289648401	0.0704732895689273	22	8	0.321342673070402	0.899305362059269	0.999711429236435	0.826971535230985	0.879888007466169	-0.317945647712031
PEX5	-0.0277794975674216	0.0486125436091375	-0.571447110251602	0.573009885681823	-0.153351218437065	-0.167431255128053	0.0969179772568528	0.139934733448902	22	8	0.0712782791085842	0.554012022468362	0.910466076801917	0.298273448436771	0.608492767148857	-1.70651485400849
PEX6	-0.025808318572163	0.0500482512844367	-0.515668737864344	0.610803802862914	-0.229049958397944	-0.229127050587828	0.126559324802764	0.0932089426790767	22	8	0.226168875791686	0.867482664315201	0.999711429236435	0.314419038730751	0.848903406439571	-1.32083853697843
PEX7	-0.0672593550129772	0.0414831078811438	-1.62136730945248	0.118004483306683	-0.0754623798060071	-0.133046112248023	0.0915999648404523	0.0938609561136262	22	8	0.293479843040102	0.930076620751423	0.999711429236435	0.096313579094727	0.906859542697154	-2.43791366193441
PFAS	0.0868858804091983	0.10893997318754	0.797557387494711	0.432947967833213	-0.497530768607831	-0.417071602775612	0.258450613165722	0.206917894917156	22	8	0.0199622744200639	0.233656362960544	0.648104563583285	0.724125058329445	0.360522631824545	-1.34299171425512
