GeneA	GeneB	label	diff_Gene_Effect	PRODE_NICE	MUFFINN_sum	MUFFINN_max	RWR	NetSig	source
ME1	PGK1	SL	0.249913413577252	-2.57849526808441	0.456237709562377	0.51042395760424	0.463696369636964	0.429737001666667	Double KO Screens
MED1	MED14	SL	-0.656433400131409	-2.6941646024514	0.219078092190781	0.174582541745825	0.178217821782178	0.569431	Double KO Screens
MED1	MED23	SL	1.16884575264259	-0.943520893614319	0.878912108789121	0.822117788221178	0.95049504950495	0.488511	Double KO Screens
MED1	MED24	SL	0.147822676328895	-2.42351770926345	0.475452454754525	0.503149685031497	0.544554455445545	0.323676	Double KO Screens
MED23	TIMELESS	SL	-1.36209032599425	-3.39724258820969	0.0670932906709329	0.0823917608239176	0.0594059405940595	0.0969031	Double KO Screens
MET	VHL	SL	0.242276119507959	-1.19590986029929	0.567543245675433	0.665193480651935	0.584158415841584	0.7650352	Double KO Screens
METAP2	PDCD7	SL	0.10743765781028	-1.61869969659788	0.500099990001	0.462553744625537	0.48019801980198	0.6463535	Double KO Screens
METAP2	RPL36A	SL	-0.628280738144939	-4.70016182097496	0.425007499250075	0.324767523247675	0.400990099009901	0.264236	Double KO Screens
METAP2	ZMAT5	SL	0.889788373413292	-0.933636343497423	0.646435356464354	0.58039196080392	0.599009900990099	0.8506495	Double KO Screens
METTL17	RAE1	SL	-0.337333630886148	-3.08390772996602	0.457194280571943	0.570782921707829	0.41980198019802	0.497302802	Double KO Screens
MFAP1	NUTF2	SL	-0.279589746322577	-1.62436993711845	0.421357864213579	0.353764623537646	0.396039603960396	0.5774225	Double KO Screens
MMP14	NPR1	SL	0.088660545706003	-1.60305070007189	0.458854114588541	0.442505749425057	0.485148514851485	0.56893125	Double KO Screens
MRPL13	MTBP	SL	0.605973140432287	-2.18678526148481	0.679432056794321	0.43965603439656	0.742574257425743	0.236763	Double KO Screens
MRPL22	TAZ	SL	-0.472721740028063	-1.4330281598129	0.352814718528147	0.358914108589141	0.272277227722772	0.855145	Double KO Screens
MST1R	PRKCA	SL	-0.664410495299268	-2.02080772440842	0.330966903309669	0.233076692330767	0.281188118811881	0.8435564	Double KO Screens
MTOR	PDGFRA	SL	0.438411026774584	-1.57495391328769	0.637611238876113	0.582141785821418	0.594059405940594	0.498751	Double KO Screens
MTOR	SMAD4	SL	-0.771315635449882	-3.18970745449181	0.315068493150685	0.214445222144452	0.297029702970297	0.456210366666667	Double KO Screens
MTOR	TOP1	SL	-0.468369830497315	-2.86925514007036	0.383986601339866	0.364913508649135	0.396039603960396	0.3106890025	Double KO Screens
NAGK	PIK3CD	SL	0.145710031976052	-1.19759530766682	0.531380195313802	0.665066826650668	0.471947194719472	0.743257	Double KO Screens
NAMPT	TXN	SL	0.38118898701895	-2.28464457683598	0.46020397960204	0.471402859714029	0.48019801980198	0.494006	Double KO Screens
NAMPT	XPO1	SL	0.598901895823448	-1.10435688805005	0.616188381161884	0.805419458054194	0.638613861386139	0.5514485	Double KO Screens
NOL9	XRN2	SL	0.591666101122694	-2.56633978080532	0.547870212978702	0.561793820617938	0.571782178217822	0.1256243	Double KO Screens
NOP58	ZNHIT6	SL	-0.230869126663019	-2.39683890437116	0.392120787921208	0.448715128487151	0.382178217821782	0.6085914	Double KO Screens
NPEPPS	TK1	SL	0.524561799807117	-3.09151739134983	0.618688131186882	0.547845215478453	0.658415841584158	0.20979	Double KO Screens
NPR2	SLC5A5	SL	-0.579807084183386	-2.42459667607639	0.273539312735393	0.212745392127454	0.306930693069307	0.352980333333333	Double KO Screens
NT5M	PIK3CD	SL	0.747482649090582	-0.477887020140241	0.798420157984202	0.738726127387261	0.722772277227723	0.684316	Double KO Screens
NT5M	TK1	SL	1.97001784834433	-0.351333118164855	0.982001799820018	0.971402859714029	0.99009900990099	0.702298	Double KO Screens
NUBP1	TAF2	SL	0.487078291841362	-3.21979138734886	0.568443155684432	0.33006699330067	0.584158415841584	0.470529	Double KO Screens
NUP43	YTHDC1	SL	-0.670405256281326	-2.46038387889917	0.318168183181682	0.307544245575443	0.29950495049505	0.36063925	Double KO Screens
NUP54	PELO	SL	0.193860463816449	-2.75967314053512	0.548745125487451	0.543695630436957	0.534653465346534	0.5134865	Double KO Screens
NUP54	TIMELESS	SL	-1.12085327796763	-5.25942577793704	0.131186881311869	0.157984201579842	0.148514851485148	0.0039960055	Double KO Screens
PAFAH1B1	ZNF574	SL	-1.23975193158066	-3.25970000037648	0.0827417258274173	0.0750924907509249	0.0544554455445546	0.4985015	Double KO Screens
PARP1	MAPK1	SL	0.207117414626738	-1.47842663710288	0.622937706229378	0.604039596040396	0.51980198019802	0.63986	Double KO Screens
PARP1	MTOR	SL	-0.812785009247865	-2.8516436947545	0.213128687131287	0.374612538746126	0.153465346534654	0.3841155	Double KO Screens
PARP1	PARP2	SL	0.359679594412596	-0.788939074796442	0.632836716328368	0.607739226077392	0.594059405940594	0.580919	Double KO Screens
PARP1	RAD21	SL	-0.286672752676845	-2.97022774977316	0.483201679832017	0.518598140185982	0.400990099009901	0.487013	Double KO Screens
PARP1	RRM2	SL	0.985630546627121	-1.9250844369184	0.794820517948205	0.873412658734127	0.762376237623763	0.5004995	Double KO Screens
PARP1	STAG3	SL	1.22550904852439	-0.72301277402407	0.877212278772123	0.912908709129087	0.896039603960396	0.590909	Double KO Screens
PARP1	WEE1	SL	0.432187433693157	-1.41652581886071	0.577842215778422	0.662233776622338	0.584158415841584	0.1703295	Double KO Screens
PARP2	HSP90AA1	SL	2.35887275148324	-2.44439623975423	0.947105289471053	0.967103289671033	0.940594059405941	0.111888	Double KO Screens
PARP2	MAP2K2	SL	0.091113979277475	-1.02590680973816	0.563843615638436	0.6002399760024	0.633663366336634	0.693307	Double KO Screens
PARP2	MTOR	SL	-0.485703964687987	-2.80839861714228	0.448155184481552	0.122787721227877	0.267326732673267	0.985015	Double KO Screens
PARP2	RAD21	SL	0.45404244860023	-1.09000756005117	0.657634236576342	0.451154884511549	0.702970297029703	0.278721	Double KO Screens
PARP2	STAG3	SL	1.16173449356851	-0.253094171184676	0.907109289071093	0.809219078092191	0.900990099009901	0.999001	Double KO Screens
PFKM	PGD	SL	-1.12058548517557	-2.95596305974593	0.0965903409659034	0.0564943505649435	0.128712871287129	0.036963	Double KO Screens
PFKP	PGD	SL	-0.164578752929529	-2.9168827709169	0.298970102989701	0.142285771422858	0.326732673267327	0.699301	Double KO Screens
PIK3C2B	PIK3CD	SL	0.14974634944536	-1.42101755825634	0.555744425557445	0.425897410258974	0.528712871287129	0.8603398	Double KO Screens
PIK3C2B	POMC	SL	-0.25520385893074	-1.65998581362708	0.386394693863947	0.400893244008932	0.37953795379538	0.590742666666667	Double KO Screens
PIK3C2B	SLC16A8	SL	0.811202858436359	-1.47360782294618	0.576892310768923	0.546670332966704	0.569306930693069	0.609141025	Double KO Screens
PIK3C2B	XPO1	SL	0.42976831433172	-2.28377121567336	0.664673532646736	0.638396160383962	0.621782178217822	0.6000002	Double KO Screens
PIK3CA	PIK3CD	SL	0.520826906033495	-0.550553556248987	0.730626937306269	0.641335866413359	0.663366336633663	0.718282	Double KO Screens
PIK3CA	RRM2	SL	-0.558496817376363	-1.41151166016167	0.38996100389961	0.64983501649835	0.297029702970297	1	Double KO Screens
PIK3CA	XPO1	SL	1.81539619802376	-2.324906121682	0.971302869713029	0.994500549945005	0.98019801980198	0.77023	Double KO Screens
PIK3CB	TK1	SL	-0.711729249803811	-2.32471268864869	0.263440322634403	0.475652434756525	0.283828382838284	0.635697666666667	Double KO Screens
PIK3CD	PIK3CG	SL	-0.215227313602106	-0.879445883647904	0.552944705529447	0.954704529547045	0.435643564356436	0.923077	Double KO Screens
PIK3CD	PIM2	SL	-0.216134485661302	-3.57826380142787	0.433756624337566	0.477252274772523	0.465346534653465	0.0759241	Double KO Screens
PIK3CD	PRODH	SL	-0.500502302305793	-2.68760063910559	0.290770922907709	0.27957204279572	0.396039603960396	0.0599401	Double KO Screens
PIK3CD	PTPRZ1	SL	-2.25309676296676	-5.31056675509894	0.0693930606939306	0.217078292170783	0.0693069306930693	0.0809191	Double KO Screens
PIK3R1	VHL	SL	0.877444197717823	-1.70583240437829	0.701329867013299	0.846215378462154	0.811881188118812	0.181818	Double KO Screens
PIK3R1	WEE1	SL	-0.301708757069097	-1.47118799125418	0.346065393460654	0.647535246475353	0.376237623762376	0.807193	Double KO Screens
PIM1	PIM2	SL	1.39945787675703	-0.322937769707243	0.926507349265074	0.833216678332167	0.930693069306931	0.751249	Double KO Screens
PITRM1	PMPCB	SL	-1.63614686857382	-6.21280655288428	0.0237976202379762	0.0250974902509749	0.00990099009900991	0.00899101	Double KO Screens
PPP1CC	TYK2	SL	-2.59045353693311	-5.20581953255495	0.0126987301269873	0.0214978502149785	0	0.226773	Double KO Screens
PRKAA1	RPS6KA2	SL	0.377986591691899	-1.46365533538352	0.59034096590341	0.605706096057061	0.567656765676568	0.305694333333333	Double KO Screens
PRKAR1A	SPHK2	SL	-0.227351521418262	-1.85465621920406	0.351198213511982	0.499216744992167	0.34983498349835	0.287379033333333	Double KO Screens
PRKCZ	TK1	SL	-0.714112714185866	-4.40174657618923	0.27623904276239	0.331700163317002	0.254125412541254	0.101565	Double KO Screens
PRODH	TK1	SL	0.483446429589873	-0.462429184477044	0.782121787821218	0.906709329067093	0.693069306930693	0.999001	Double KO Screens
PRSS8	SPHK1	SL	1.92566321987177	-0.173233408821878	0.96000399960004	0.908809119088091	0.99009900990099	0.86014	Double KO Screens
PRSS8	SRC	SL	0.273268213071418	-2.08752751897331	0.355364463553645	0.64978502149785	0.534653465346535	0.032967	Double KO Screens
PSMD1	WDR61	SL	-0.258414061902981	-2.28743721273554	0.420391294203913	0.486751324867513	0.429042904290429	0.306693	Double KO Screens
PTEN	VHL	SL	0.0524523974999018	-2.47464460933425	0.463770289637703	0.533796620337966	0.465346534653465	0.514652016833333	Double KO Screens
PTK6	TK1	SL	-0.727140366520131	-2.62955519747069	0.256374362563744	0.381361863813619	0.247524752475248	0.894106	Double KO Screens
PTPRJ	RELA	SL	2.38600310953108	-1.93920581355977	0.987301269873013	0.999000099990001	0.95049504950495	0.124875	Double KO Screens
PTPRJ	RPS6KA4	SL	2.32984069929129	-0.314651982472117	0.991900809919008	0.983801619838016	0.97029702970297	0.667333	Double KO Screens
PTTG1	SRSF7	SL	0.329524498925403	-2.36756465311015	0.623987601239876	0.592840715928408	0.633663366336634	0.24425555	Double KO Screens
RANBP17	XPO7	SL	-0.0492858017765799	-1.96036251066198	0.482501749825017	0.555794420557944	0.47029702970297	0.517982	Double KO Screens
RB1	SKP2	SL	-2.568217095002	-6.43277586896507	0.0615438456154383	0.0875912408759124	0.0247524752475248	0.5899105	Double KO Screens
RBBP8	TIPIN	SL	-0.529610799923592	-1.35300810536116	0.302469753024698	0.307669233076692	0.297029702970297	0.906094	Double KO Screens
RHPN1	RHPN2	SL	1.2291065196965	-1.55714437708663	0.639156084391561	0.575842415758424	0.637623762376238	0.55604402	Double KO Screens
ROR1	SMARCB1	SL	0.758296937617108	-1.79415897238533	0.55029497050295	0.566943305669433	0.584158415841584	0.677822	Double KO Screens
ROR1	TOP1	SL	-0.0317995181529245	-2.18270029716918	0.418108189181082	0.612038796120388	0.47029702970297	0.4435565	Double KO Screens
ROR1	VHL	SL	-0.200483405617734	-1.61723754375757	0.471252874712529	0.349015098490151	0.415841584158416	0.998002	Double KO Screens
RPS6KB1	RRM2	SL	0.0378131099157824	-2.15996568561613	0.473552644735526	0.693330666933307	0.455445544554455	0.531469	Double KO Screens
RPS6KB1	VHL	SL	-0.85349142416429	-4.42281004982323	0.144085591440856	0.173282671732827	0.138613861386139	0.36963	Double KO Screens
RRAGC	RRAGD	SL	-0.302642467852098	-2.95037433493155	0.273139352731393	0.475885744758857	0.34983498349835	0.125541003333333	Double KO Screens
RRM2	VHL	SL	-0.352145941351914	-2.23978680533249	0.321167883211679	0.502016465020165	0.313531353135313	0.762571	Double KO Screens
RRM2	WEE1	SL	-0.134344304105864	-1.64956695954693	0.441555844415559	0.311568843115689	0.465346534653465	0.802198	Double KO Screens
SCO1	SCO2	SL	-0.794952334312809	-3.24776621465016	0.34299903342999	0.284738192847382	0.35973597359736	0.396603333333333	Double KO Screens
SCYL1	VPS4A	SL	0.429581915097742	-2.02940336536257	0.584741525847415	0.523422657734227	0.611386138613861	0.4495505	Double KO Screens
SEPHS1	SEPHS2	SL	-1.74632746548975	-7.70633805048912	0.297670232976702	0.299220077992201	0.306930693069307	0.1583415005	Double KO Screens
SKA3	TRA2B	SL	0.30853746582456	-3.29073022308352	0.512948705129487	0.618538146185382	0.51980198019802	0.4285715	Double KO Screens
SKA3	ZNF574	SL	1.64407873317803	-0.110681380608326	0.951404859514049	0.926407359264074	0.905940594059406	0.9545455	Double KO Screens
SMAD4	WEE1	SL	0.18300684182748	-1.84905776145078	0.505549445055495	0.464953504649535	0.465346534653466	0.572094666666667	Double KO Screens
SMARCA2	SMARCA4	SL	-1.41266520926452	-3.49884643761517	0.142585741425858	0.256814318568143	0.164356435643564	0.5510492	Double KO Screens
SMARCA4	SMARCB1	SL	0.31391452016618	-1.5055185869713	0.559144085591441	0.585591440855915	0.564356435643565	0.288711	Double KO Screens
SMC5	UBA2	SL	-0.507282031927384	-2.46384829143557	0.27987201279872	0.358530813585308	0.297029702970297	0.811189	Double KO Screens
TALDO1	TKT	SL	-0.184964327018455	-3.1568659287447	0.329117088291171	0.346215378462154	0.371287128712871	0.085914	Double KO Screens
TLK1	TLK2	SL	0.956272497370687	-1.30060047280858	0.784288237842883	0.65943405659434	0.775577557755776	0.373626333333333	Double KO Screens
TTC7A	TTC7B	SL	1.91159411486063	-0.379224382474236	0.944505549445056	0.877312268773123	0.910891089108911	0.672328	Double KO Screens
UPF3A	UPF3B	SL	-1.48529530408048	-4.07839968121032	0.0941405859414058	0.107989201079892	0.0693069306930695	0.5574425	Double KO Screens
VPS4A	ZNF574	SL	-0.437679252680263	-2.47162130701783	0.37996200379962	0.301836483018365	0.33993399339934	0.605061666666667	Double KO Screens
WEE1	CD81	SL	-1.46730797469593	-3.7838401913339	0.0997900209979004	0.25037496250375	0.0742574257425742	0.5154845	Double KO Screens
XYLT1	XYLT2	SL	-1.62031033562257	-3.52814179297713	0.0602939706029397	0.0241975802419758	0.0495049504950496	0.673327	Double KO Screens
AGPAT1	CCT8L2	not-SL	-0.47676749694751	-2.44033843387126	0.294270572942706	0.301536513015365	0.313531353135313	0.571761333333333	Double KO Screens
AGPAT1	IFNA14	not-SL	1.53131287595034	-0.547537247229847	0.945005499450055	0.774422557744226	0.940594059405941	0.891109	Double KO Screens
AKT1	CCT8L2	not-SL	-0.836645937692236	-2.13688353934819	0.288571142885712	0.155451121554511	0.198019801980198	0.512820333333333	Double KO Screens
AKT1	DEFB123	not-SL	2.73706937629626	-0.0255080847454917	0.996600339966003	0.976402359764024	0.99009900990099	0.936064	Double KO Screens
AKT1	DRD3	not-SL	1.02536009285698	-0.494542221761076	0.766123387661234	0.764340232643402	0.752475247524753	0.902431	Double KO Screens
AKT1	FAM71B	not-SL	0.762546079423149	-0.803379818124395	0.703496317034963	0.668833116688331	0.66006600660066	0.690975666666667	Double KO Screens
AKT1	FEZF2	not-SL	0.357277127828755	-0.9717031294477	0.611372196113722	0.477285604772856	0.594059405940594	0.739261	Double KO Screens
AKT1	IL3	not-SL	0.327476235916736	-1.24648483392612	0.576142385761424	0.518348165183482	0.580858085808581	0.812521	Double KO Screens
AKT1	SLC2A7	not-SL	0.569821296929456	-1.01467452673815	0.656834316568343	0.77355597773556	0.64026402640264	0.545454666666667	Double KO Screens
AKT1	TAS1R2	not-SL	0.212559123230115	-1.06593974209288	0.578775455787755	0.59367396593674	0.574257425742574	0.975025	Double KO Screens
AKT1	TXNDC8	not-SL	0.275948635146706	-1.67237580427751	0.57974202579742	0.507082625070827	0.504950495049505	0.366633333333333	Double KO Screens
AKT2	ACTL9	not-SL	-0.540804559414811	-3.01684593229661	0.0351964803519648	0.205979402059794	0.168316831683168	0.187812	Double KO Screens
AKT2	SLC22A12	not-SL	0.402163575898036	-0.651422894491513	0.677132286771323	0.586641335866413	0.633663366336634	0.827173	Double KO Screens
AKT3	GML	not-SL	-1.27944740410307	-3.86488244990753	0.293670632936706	0.202479752024798	0.301980198019802	0.7517485	Double KO Screens
AKT3	KRT26	not-SL	0.130642474203478	-1.71318667695254	0.435006499350065	0.431406859314069	0.554455445544555	0.3881115	Double KO Screens
ALAD	ADAM30	not-SL	0.0204321664253897	-1.74630984353526	0.500299970003	0.659084091590841	0.477722772277228	0.6256245	Double KO Screens
ALAD	DEFB123	not-SL	0.482629608357064	-0.625619073259656	0.755524447555245	0.554544545545445	0.683168316831683	0.771229	Double KO Screens
ALAD	IFNA14	not-SL	0.325640787066425	-1.0876786921824	0.644835516448355	0.863113688631137	0.653465346534654	0.751249	Double KO Screens
ALAD	SLC7A13	not-SL	-0.0678392754411041	-1.89896687579241	0.448505149485051	0.342865713428657	0.413366336633664	0.61438575	Double KO Screens
ALAD	VN1R2	not-SL	-0.0813890144779338	-1.73347122599478	0.440555944405559	0.452729727027297	0.455445544554456	0.60889125	Double KO Screens
ALDOA	FEZF2	not-SL	0.591793100314854	-0.591139161086864	0.723427657234277	0.747825217478252	0.801980198019802	0.544456	Double KO Screens
ALKBH4	MMP27	not-SL	0.426723428130344	-2.05402257905592	0.592640735926407	0.545945405459454	0.643564356435644	0.0969031	Double KO Screens
APC	LIM2	not-SL	0.177639896570546	-1.45445808038481	0.696030396960304	0.551744825517448	0.564356435643564	0.422577	Double KO Screens
APC	SLC22A12	not-SL	0.449952920984246	-1.48017488893205	0.691980801919808	0.53034696530347	0.693069306930693	0.2692305	Double KO Screens
APEX1	DEFB129	not-SL	-0.989755533920384	-3.10212232041005	0.153759624037596	0.292520747925208	0.202970297029703	0.3264235	Double KO Screens
APEX1	RNASE9	not-SL	-0.071302643992974	-2.71387343613877	0.483401659834017	0.523122687731227	0.514851485148515	0.349650275	Double KO Screens
APEX1	TAS1R2	not-SL	0.152840491947553	-1.97823208897014	0.483076692330767	0.422832716728327	0.544554455445545	0.512987275	Double KO Screens
APEX1	TPD52L3	not-SL	-1.55996042424011	-4.88558675571381	0.0748925107489251	0.411658834116588	0.0891089108910891	0.326673	Double KO Screens
ARFGEF1	NPHS2	not-SL	0.53897497322992	-1.09913174456766	0.653401326534013	0.668866446688664	0.676567656765677	0.625707666666667	Double KO Screens
ARID1A	LRIT1	not-SL	0.152285422554872	-1.56252905326226	0.536013065360131	0.499316734993167	0.486798679867987	0.681651666666667	Double KO Screens
ASCC3	BPIFA3	not-SL	1.28342993828899	-0.510549446721389	0.827417258274173	0.924857514248576	0.747524752475248	0.876124	Double KO Screens
ASCC3	C16orf78	not-SL	2.91453292295794	-1.7719876484616	0.989201079892011	0.995900409959004	0.98019801980198	0.147852	Double KO Screens
ASCC3	SPACA1	not-SL	-0.238964647008375	-2.15715957827942	0.375512448755124	0.515348465153485	0.336633663366337	0.35015005	Double KO Screens
ATM	DRD3	not-SL	-0.316122999584814	-3.67628851539131	0.327467253274673	0.408859114088591	0.396039603960396	0.000999001	Double KO Screens
ATM	IL17A	not-SL	0.540873027344231	-0.419214178956416	0.828017198280172	0.773422657734227	0.722772277227723	1	Double KO Screens
ATM	NPVF	not-SL	0.955643366170905	-0.391081282798726	0.770922907709229	0.624637536246375	0.722772277227723	0.941059	Double KO Screens
ATM	SLC22A12	not-SL	0.41402333387957	-2.72246792331267	0.523997600239976	0.433106689331067	0.544554455445545	0.1333665	Double KO Screens
ATP6V1G1	KRT26	not-SL	-0.898556043752673	-3.88689088774808	0.129237076292371	0.126737326267373	0.173267326732673	0.23176805	Double KO Screens
ATP6V1G1	TAAR2	not-SL	0.0411859708748114	-0.86289473665213	0.615838416158384	0.608739126087391	0.495049504950495	0.974026	Double KO Screens
AXL	TAS1R2	not-SL	0.392898810034056	-1.09075252079167	0.560793920607939	0.726327367263274	0.52970297029703	0.752248	Double KO Screens
BCAT2	FAM71B	not-SL	0.433400788451093	-1.68059854660475	0.51671499516715	0.615805086158051	0.491749174917492	0.520812666666667	Double KO Screens
BCAT2	LYZL6	not-SL	-0.162354770174063	-1.71207948242755	0.412192114121921	0.384961503849615	0.415841584158416	0.444222333333333	Double KO Screens
BCAT2	TAS1R2	not-SL	0.438102306499457	-1.09237451980445	0.633303336333033	0.632303436323035	0.600660066006601	0.797203	Double KO Screens
BCL2A1	CYLC2	not-SL	1.54357967167348	-0.139658256059296	0.907909209079092	0.912708729127087	0.910891089108911	0.943057	Double KO Screens
BCL2A1	MS4A5	not-SL	-0.346556177798304	-1.45801216754319	0.401759824017598	0.571542845715428	0.306930693069307	0.61039	Double KO Screens
BCL2A1	VN1R2	not-SL	2.07612790911071	-0.155053516059349	0.96000399960004	0.881211878812119	0.97029702970297	0.732268	Double KO Screens
BCL2L1	CCT8L2	not-SL	0.244297306906846	-1.69499768876937	0.530666933306669	0.534566543345665	0.556435643564357	0.37502502	Double KO Screens
BCL2L1	DEFB118	not-SL	-0.358186657144491	-2.06403541811157	0.418758124187581	0.354624537546245	0.368316831683169	0.6135866	Double KO Screens
BCL2L1	GML	not-SL	0.57958768145508	-1.08961425571896	0.693970602939706	0.677592240775922	0.653465346534653	0.6393606	Double KO Screens
BCL2L1	KCNK18	not-SL	-0.796329885870721	-2.29134400402458	0.17008299170083	0.1000899910009	0.158415841584158	0.324675	Double KO Screens
BCL2L1	KIF2B	not-SL	-0.00129169473481749	-1.75246105352489	0.48965103489651	0.425097490250975	0.477227722772278	0.4507494	Double KO Screens
BCL2L1	LRIT1	not-SL	0.498459548739176	-1.2227656054493	0.701809819018098	0.605619438056194	0.691089108910891	0.6031968	Double KO Screens
BCL2L1	RESP18	not-SL	1.52536924052821	-0.981526687703883	0.831766823317668	0.73957604239576	0.821782178217821	0.3746255	Double KO Screens
BCL2L1	TXNDC8	not-SL	0.06428340193529	-2.91989553070089	0.423024364230244	0.55691097556911	0.471947194719472	0.148851	Double KO Screens
BCL2L1	UMOD	not-SL	0.0135112694262985	-2.20784881553055	0.505199480051995	0.473877612238776	0.512376237623762	0.39360625	Double KO Screens
BCL2L2	GLT6D1	not-SL	0.208298600724318	-1.21421988146742	0.579242075792421	0.71699496716995	0.524752475247525	0.594738666666667	Double KO Screens
BCL2L2	GML	not-SL	0.510712717548574	-1.37577268446435	0.650901576509016	0.462453754624538	0.617161716171617	0.292707	Double KO Screens
BCL2L2	GPR31	not-SL	0.81124983983613	-1.41668119271227	0.748425157484252	0.47965203479652	0.653465346534654	1	Double KO Screens
BCL2L2	RNASE9	not-SL	1.20253311880709	-0.747862367893811	0.802019798020198	0.702479752024798	0.787128712871287	0.536963	Double KO Screens
BCL2L2	TXNDC8	not-SL	-0.382340981233217	-2.24682402448334	0.443455654434557	0.433106689331067	0.420792079207921	0.695804	Double KO Screens
BCL2L2	VN1R4	not-SL	0.741824789419146	-0.706316924556042	0.691297536912975	0.717261607172616	0.696369636963696	0.686646666666667	Double KO Screens
BIRC5	ACTL9	not-SL	0.499440912100296	-1.2410702338192	0.553894610538947	0.74047595240476	0.673267326732673	0.3116885	Double KO Screens
BIRC5	CCT8L2	not-SL	0.065544979220069	-1.32860050539197	0.507249275072493	0.441155884411559	0.420792079207921	0.79021	Double KO Screens
BIRC5	LRIT1	not-SL	0.0713669523152889	-1.00724986370195	0.511348865113489	0.474752524747526	0.391089108910891	0.6203795	Double KO Screens
BIRC5	POM121L12	not-SL	0.233828563401023	-1.2826469958785	0.537946205379462	0.832016798320168	0.544554455445545	0.236763	Double KO Screens
BIRC5	SLC7A13	not-SL	0.552711831986922	-1.1234790061001	0.739326067393261	0.505499450054995	0.717821782178218	0.6623375	Double KO Screens
BIRC5	UMOD	not-SL	-0.134060932366409	-1.61412701493488	0.425357464253575	0.312918708129187	0.445544554455446	0.5764235	Double KO Screens
BOD1L1	VN1R4	not-SL	-0.539187294070241	-2.16607607001643	0.254274572542746	0.576942305769423	0.287128712871287	0.64036	Double KO Screens
BRAF	FAM71B	not-SL	0.174829016317626	-1.22782532352281	0.522847715228477	0.486451354864514	0.495049504950495	0.431568	Double KO Screens
BRAF	UMOD	not-SL	0.716741620466386	-0.508007962840697	0.784121587841216	0.673932606739326	0.742574257425743	0.907093	Double KO Screens
BRCA2	ADAM30	not-SL	0.257729422037292	-1.45200853846863	0.464453554644536	0.668266506682665	0.452145214521452	0.782551	Double KO Screens
BRCA2	FAM71B	not-SL	0.212858685968166	-0.988611813075871	0.618838116188381	0.59297403592974	0.534653465346534	0.743257	Double KO Screens
BRCA2	GLT6D1	not-SL	0.204839511103871	-1.08851233570285	0.633436656334367	0.348615138486152	0.534653465346534	0.9115885	Double KO Screens
BRCA2	IL17A	not-SL	0.10301407359306	-0.871928838604121	0.476752324767523	0.29027097290271	0.435643564356436	0.903097	Double KO Screens
BRCA2	KIF2B	not-SL	-0.294942026692627	-3.26019222056045	0.381095223810952	0.407692564076926	0.363036303630363	0.242757366666667	Double KO Screens
BRCA2	SUN5	not-SL	0.674037547027263	-1.24483988348412	0.66326700663267	0.671732826717328	0.613861386138614	0.599400666666667	Double KO Screens
BRCA2	TAS1R2	not-SL	-0.388766732163068	-2.38936566879232	0.37712895377129	0.518581475185815	0.366336633663367	0.606060666666667	Double KO Screens
BRCA2	UMOD	not-SL	0.28965197679824	-2.7629167558752	0.497550244975503	0.460720594607206	0.544554455445545	0.169497	Double KO Screens
BRCA2	VN1R2	not-SL	-0.00748591100547728	-2.08950380367886	0.562610405626104	0.405826084058261	0.564356435643565	0.553113666666667	Double KO Screens
BRD2	IL3	not-SL	0.253789353513997	-1.44932120960587	0.478252174782522	0.62953704629537	0.541254125412541	0.372960333333333	Double KO Screens
BRD2	SPO11	not-SL	-0.407263782764539	-1.92979846838781	0.20997900209979	0.284871512848715	0.346534653465347	0.391608	Double KO Screens
BRD2	SUN5	not-SL	-0.700020611452839	-2.25826539922899	0.351564843515648	0.379995333799953	0.287128712871287	0.632367666666667	Double KO Screens
BRD4	DEFB129	not-SL	0.357845861583831	-2.00485083696179	0.541845815418458	0.31006899310069	0.574257425742574	0.675325	Double KO Screens
BRD4	FEZF2	not-SL	-0.169603804637423	-1.64310956179424	0.335166483351665	0.433656634336566	0.376237623762376	0.773227	Double KO Screens
BRD4	GLT6D1	not-SL	-0.520005850253434	-3.04883256874251	0.226277372262774	0.186781321867813	0.257425742574257	0.198801	Double KO Screens
BUB1B	VN1R4	not-SL	-1.03659351761696	-3.65519984521745	0.357314268573143	0.358664133586641	0.336633663366337	0.412587	Double KO Screens
CAMK1D	SPO11	not-SL	0.302776082061732	-2.91595438508818	0.400659934006599	0.535946405359464	0.534653465346535	0.028971	Double KO Screens
CAMK2G	DRD3	not-SL	0.890804232080051	-1.0679533567316	0.746925307469253	0.718528147185281	0.762376237623762	0.621379	Double KO Screens
CAMK2G	LRIT1	not-SL	1.93975582645396	-2.39898167030684	0.952604739526047	0.882511748825118	0.97029702970297	0.275724	Double KO Screens
CAMK2G	SPACA1	not-SL	0.695211066976708	-1.33265643429026	0.697630236976302	0.708229177082292	0.673267326732673	0.163836	Double KO Screens
CARM1	LRIT1	not-SL	-0.905558096520289	-2.92732036203484	0.205529447055295	0.23002699730027	0.153465346534653	0.13836155	Double KO Screens
CARM1	RNASE9	not-SL	-0.833247767353327	-2.35850638745985	0.222277772222778	0.311018898110189	0.138613861386139	0.7887115	Double KO Screens
CASP8	ASB17	not-SL	0.304770040136312	-0.918395536130049	0.568943105689431	0.482751724827517	0.564356435643564	0.283716	Double KO Screens
CASP8	UMOD	not-SL	-0.475225412916995	-3.34240789707846	0.119088091190881	0.164683531646835	0.217821782178218	0.015984	Double KO Screens
