GeneA	GeneB	label	PRODE_NICE	Diff_Gene_Eff	source	context_status
DHX37	DEFB129	not SL	-0.988118382574461	-0.147125782841003	Double KO screens	LOF
DMPK	ACTL9	not SL	-1.20800891584652	-1.45405002430278	Double KO screens	LOF
DNMT1	SUN5	not SL	-0.626881859802322	-0.062261914314434	Double KO screens	LOF
DOT1L	DEFB129	not SL	-0.822257337444876	0.739029503582453	Double KO screens	LOF
DOT1L	VN1R4	not SL	-0.829547239027818	-0.584459225739419	Double KO screens	LOF
DSN1	NMS	not SL	-0.823052623764012	-0.382567389811644	Double KO screens	LOF
EGFR	TXNDC8	not SL	-0.607508019828668	0.158429870380499	Double KO screens	LOF
EIF3H	KIF2B	not SL	-0.148388798164286	1.98712288582653	Double KO screens	LOF
ELP4	NMS	not SL	-0.189509401879349	0.55012329485247	Double KO screens	LOF
EMC4	KIF2B	not SL	-1.29255331238871	-0.667456042474847	Double KO screens	LOF
EPHB2	GLT6D1	not SL	-0.650871181206873	0.769059265173421	Double KO screens	LOF
EPHB2	VN1R4	not SL	-0.47280541216345	0.810575912590597	Double KO screens	LOF
ERBB2	GML	not SL	-0.310960099509579	0.366421294163301	Double KO screens	LOF
ERBB3	LYZL6	not SL	-0.314555797276963	0.506600981005223	Double KO screens	LOF
EXOSC2	CCT8L2	not SL	-0.589458927892384	0.379610050597341	Double KO screens	LOF
FBXW7	ACTL9	not SL	-2.63332979881296	-1.58374563538034	Double KO screens	LOF
FDPS	CYLC2	not SL	-0.0868267255772788	1.78300265074383	Double KO screens	LOF
FGFR2	FEZF2	not SL	-0.353968630067062	0.155452611668164	Double KO screens	LOF
FGFR3	TBC1D21	not SL	-0.00958998835289752	2.19553485303113	Double KO screens	LOF
FNTA	ADAM30	not SL	-1.63589383610241	-1.23212746412063	Double KO screens	LOF
FNTA	FEZF2	not SL	-0.564449168707162	0.167884801061335	Double KO screens	LOF
GATA3	TAAR6	not SL	-0.434693055617941	2.21287704526386	Double KO screens	LOF
GPI	FAM71B	not SL	-0.252429699822243	0.880028523429442	Double KO screens	LOF
GPI	SCN10A	not SL	-0.364368584726368	0.233580588552258	Double KO screens	LOF
GPI	TAS1R2	not SL	-0.849367125383096	-0.417846325677303	Double KO screens	LOF
GPI	VN1R4	not SL	-0.762661864940406	-0.00453665439249934	Double KO screens	LOF
GRB2	MS4A5	not SL	-1.53683076099734	-1.20377846109273	Double KO screens	LOF
GRB2	RESP18	not SL	-0.563345013270522	-0.174407491453414	Double KO screens	LOF
GRB2	TAAR2	not SL	-0.187073686714759	1.658343114929	Double KO screens	LOF
GRB2	VN1R4	not SL	-1.62518553740813	-0.525021289829622	Double KO screens	LOF
HDAC2	KRT26	not SL	-1.61134089906256	-0.584970633320006	Double KO screens	LOF
HDAC2	SLC2A7	not SL	-0.46649091797667	-0.083109775640937	Double KO screens	LOF
HK1	SLC7A13	not SL	-0.828662365223126	0.0926474588131997	Double KO screens	LOF
HMGCR	RNASE9	not SL	-0.450151372725744	0.686399692391702	Double KO screens	LOF
HSP90AA1	LRIT1	not SL	-1.20630118230365	-0.690860681553641	Double KO screens	LOF
HSP90AA1	SUN5	not SL	-0.494718856966553	0.344227749660466	Double KO screens	LOF
HSP90AA1	TAAR2	not SL	-1.55496897711371	-0.897506572364823	Double KO screens	LOF
IDE	MS4A5	not SL	-1.11269017288559	-0.319676439706307	Double KO screens	LOF
IDH3B	MMP27	not SL	-0.418918980190359	0.317184375216601	Double KO screens	LOF
IGF1R	DEFB118	not SL	-1.16453562806089	-0.556460028289651	Double KO screens	LOF
IMPDH1	NANOGNB	not SL	-0.958344497211024	-0.927198396855371	Double KO screens	LOF
INPP1	SLC22A6	not SL	-0.650473049741168	1.50845385094077	Double KO screens	LOF
INTS5	KCNK18	not SL	-1.05896252006535	-0.905288228078685	Double KO screens	LOF
JAK2	ACTL9	not SL	-0.604009681431726	0.119388872209087	Double KO screens	LOF
LARS2	GPR31	not SL	-0.265346004646121	0.862998680374558	Double KO screens	LOF
LARS2	MMP27	not SL	-0.425233849356028	0.397510796122355	Double KO screens	LOF
LIG1	KCNK18	not SL	-0.678049101897202	-0.535423699103534	Double KO screens	LOF
MAP2K1	FAM71B	not SL	-1.32654592484718	-1.29486586627657	Double KO screens	LOF
MAP2K1	SLC2A7	not SL	-1.59706933395207	-0.685516080009083	Double KO screens	LOF
MAP2K1	TAAR2	not SL	-0.398813217195814	0.0784351252406915	Double KO screens	LOF
MAP2K7	VN1R2	not SL	-0.758377092563906	-0.413565343860947	Double KO screens	LOF
MAP3K8	TPD52L3	not SL	-0.203234753642217	0.872424125131186	Double KO screens	LOF
MAPK12	CCT8L2	not SL	-0.334178814610737	1.11110627503885	Double KO screens	LOF
MAPK12	DEFB118	not SL	-0.664081248014196	0.544521959805665	Double KO screens	LOF
MAPK12	SLC22A6	not SL	-1.10991569314631	-0.909324756498622	Double KO screens	LOF
MAPK3	KRT26	not SL	-0.243353908963955	0.296008564304741	Double KO screens	LOF
MAPK3	LYZL6	not SL	-0.57662118127155	0.716566518504912	Double KO screens	LOF
MAPK8IP1	DRD3	not SL	-1.69054529642493	-0.584588695663216	Double KO screens	LOF
MAPKAPK2	GLT6D1	not SL	-0.167956392827076	1.13376650331037	Double KO screens	LOF
MCL1	ACTL9	not SL	-1.24224352650872	-1.05403233159637	Double KO screens	LOF
MCL1	CCT8L2	not SL	-0.804556109805529	-0.932169009349075	Double KO screens	LOF
MCL1	FEZF2	not SL	-0.526868773729839	-0.221899017105635	Double KO screens	LOF
MCL1	IL3	not SL	-1.35777125574551	-0.620194923023556	Double KO screens	LOF
MCL1	NMS	not SL	-1.10979529470884	-0.733192218319814	Double KO screens	LOF
MCL1	SUN5	not SL	-0.780678745316429	-0.376374062633878	Double KO screens	LOF
MCL1	UMOD	not SL	-0.710414296269063	-0.516052413591244	Double KO screens	LOF
ME1	VN1R2	not SL	-0.848750632874426	0.342761644133373	Double KO screens	LOF
MED1	NMS	not SL	-0.549105135517125	-0.370780051698451	Double KO screens	LOF
MED23	CCT8L2	not SL	-1.0199972754644	-0.0654782091978972	Double KO screens	LOF
METAP2	GML	not SL	-1.04505941282921	-0.5661013604332	Double KO screens	LOF
MFAP1	CHRNB3	not SL	-0.114486957546099	2.28758241609508	Double KO screens	LOF
MRPL13	DEFB118	not SL	-0.663134596265907	0.860976098071434	Double KO screens	LOF
MRPL22	NMS	not SL	-0.850242766662008	0.476635325211054	Double KO screens	LOF
MST1R	KCNK18	not SL	-0.421035836431105	0.179911732963788	Double KO screens	LOF
MTOR	GML	not SL	-1.02186731018266	-0.627658955557397	Double KO screens	LOF
MTOR	NANOGNB	not SL	-0.626861748451353	0.967470186565411	Double KO screens	LOF
MTOR	SLC7A13	not SL	-0.875520797271569	-0.384114854524224	Double KO screens	LOF
MTOR	TAAR2	not SL	-0.488299437383084	1.23997999348886	Double KO screens	LOF
NOL9	CCT8L2	not SL	-0.485377964205814	0.861387177865834	Double KO screens	LOF
NOP58	VN1R2	not SL	-1.13739204034847	-0.0941924338700794	Double KO screens	LOF
NPR2	GML	not SL	-0.693059925179894	-0.391210317239242	Double KO screens	LOF
NUBP1	RNASE9	not SL	-0.332080542711224	0.146639582412502	Double KO screens	LOF
NUP43	TXNDC8	not SL	-0.629089468565442	-0.0364698914504234	Double KO screens	LOF
PAFAH1B1	LRIT1	not SL	-1.07806206747212	-0.247767400422597	Double KO screens	LOF
PARP1	ACTL9	not SL	-0.533606010082961	0.380821091097414	Double KO screens	LOF
PARP1	GLT6D1	not SL	-1.07969724300267	0.363883952236972	Double KO screens	LOF
PARP1	NMS	not SL	-0.883097376959011	0.0326210644847801	Double KO screens	LOF
PARP1	SPACA1	not SL	-1.03830023929712	-0.363654321128068	Double KO screens	LOF
PARP1	VN1R2	not SL	-2.03667308180414	-1.75358447083666	Double KO screens	LOF
PARP2	ADAM30	not SL	-0.300291374237837	0.238012319216992	Double KO screens	LOF
PARP2	SLC7A13	not SL	-0.32124955414043	0.35980301850052	Double KO screens	LOF
PARP2	TAAR2	not SL	-0.490370686247473	0.979818352471258	Double KO screens	LOF
PFKP	DEFB129	not SL	-1.02450161549936	-0.631289403003422	Double KO screens	LOF
PIK3C2B	ACTL9	not SL	-0.632131389164827	-0.344511405847976	Double KO screens	LOF
PIK3C2B	GLT6D1	not SL	-0.363775050429912	1.08652994631818	Double KO screens	LOF
PIK3C2B	SLC22A12	not SL	-0.161405640360033	1.11084968209583	Double KO screens	LOF
PIK3CA	SCN10A	not SL	-0.402877404955191	0.365669116029147	Double KO screens	LOF
PIK3CB	NPHS2	not SL	-0.850523917081832	-0.575129711096781	Double KO screens	LOF
PIK3CB	SCN10A	not SL	-0.890257194425586	0.81391354320746	Double KO screens	LOF
PIK3R1	NPHS2	not SL	-1.69026731861935	-0.574162097185171	Double KO screens	LOF
PITRM1	NPHS2	not SL	-0.683922582708571	-0.132376219028361	Double KO screens	LOF
PRKAA1	DRD3	not SL	-0.110202852006741	1.78015581649777	Double KO screens	LOF
PRODH	GML	not SL	-0.88086605502342	-0.458974209638991	Double KO screens	LOF
PRODH	TBC1D21	not SL	-0.0521652230710945	4.20661810022434	Double KO screens	LOF
PRSS8	SPACA1	not SL	-0.285734502574483	0.261608504873828	Double KO screens	LOF
PRSS8	UMOD	not SL	-1.01159202967341	-1.06826371415747	Double KO screens	LOF
PTPRJ	GML	not SL	-1.49241010582589	-0.515781897644836	Double KO screens	LOF
RB1	IL3	not SL	-0.74605753573551	0.407878574561689	Double KO screens	LOF
RHPN1	GLT6D1	not SL	-0.587465823008087	0.329255255638008	Double KO screens	LOF
RPS6KB1	SPACA1	not SL	-0.190508789389521	0.683000567205901	Double KO screens	LOF
RRM2	TAS1R2	not SL	-0.580984741924568	0.266382536076403	Double KO screens	LOF
SCYL1	SPO11	not SL	-0.889988294280525	-0.335029744323163	Double KO screens	LOF
SKA3	NPHS2	not SL	-0.411679816441264	0.654877567048198	Double KO screens	LOF
TALDO1	GLT6D1	not SL	-0.334408456058317	1.85184864332171	Double KO screens	LOF
TLK1	DEFB118	not SL	-0.266744082343565	1.56099089680532	Double KO screens	LOF
TTC7A	SLC22A12	not SL	-0.141170694370716	0.908398473173714	Double KO screens	LOF
WEE1	GML	not SL	-0.613488929668977	-0.095500812762509	Double KO screens	LOF
YIF1A	NMS	not SL	-0.187050231583962	1.00637012773491	Double KO screens	LOF
